time,robot,pos,state,carrying_task
15,3,"(13, 11)",to_dropoff,3
16,1,"(14, 11)",to_dropoff,1
16,2,"(13, 11)",to_dropoff,2
16,3,"(13, 11)",to_dropoff,3
17,1,"(14, 11)",to_dropoff,1
17,2,"(13, 11)",to_dropoff,2
17,3,"(13, 11)",to_dropoff,3
18,1,"(14, 11)",to_dropoff,1
18,2,"(13, 11)",to_dropoff,2
18,3,"(13, 11)",to_dropoff,3
19,1,"(14, 11)",to_dropoff,1
19,2,"(13, 11)",to_dropoff,2
19,3,"(13, 11)",to_dropoff,3
20,1,"(14, 11)",to_dropoff,1
20,2,"(13, 11)",to_dropoff,2
20,3,"(13, 11)",to_dropoff,3
21,1,"(14, 11)",to_dropoff,1
21,2,"(13, 11)",to_dropoff,2
21,3,"(13, 11)",to_dropoff,3
22,1,"(14, 11)",to_dropoff,1
22,2,"(13, 11)",to_dropoff,2
22,3,"(13, 11)",to_dropoff,3
23,1,"(14, 11)",to_dropoff,1
23,2,"(13, 11)",to_dropoff,2
23,3,"(13, 11)",to_dropoff,3
24,1,"(14, 11)",to_dropoff,1
24,2,"(13, 11)",to_dropoff,2
24,3,"(13, 11)",to_dropoff,3
25,1,"(14, 11)",to_dropoff,1
25,2,"(13, 11)",to_dropoff,2
25,3,"(13, 11)",to_dropoff,3
26,1,"(14, 11)",to_dropoff,1
26,2,"(13, 11)",to_dropoff,2
26,3,"(13, 11)",to_dropoff,3
27,1,"(14, 11)",to_dropoff,1
27,2,"(13, 11)",to_dropoff,2
27,3,"(13, 11)",to_dropoff,3
28,1,"(14, 11)",to_dropoff,1
28,2,"(13, 11)",to_dropoff,2
28,3,"(13, 11)",to_dropoff,3
29,1,"(14, 11)",to_dropoff,1
29,2,"(13, 11)",to_dropoff,2
29,3,"(13, 11)",to_dropoff,3
30,1,"(14, 11)",to_dropoff,1
30,2,"(13, 11)",to_dropoff,2
30,3,"(13, 11)",to_dropoff,3
31,1,"(14, 11)",to_dropoff,1
31,2,"(13, 11)",to_dropoff,2
31,3,"(13, 11)",to_dropoff,3
32,1,"(14, 11)",to_dropoff,1
32,2,"(13, 11)",to_dropoff,2
32,3,"(13, 11)",to_dropoff,3
33,1,"(14, 11)",to_dropoff,1
33,2,"(13, 11)",to_dropoff,2
33,3,"(13, 11)",to_dropoff,3
34,1,"(14, 11)",to_dropoff,1
34,2,"(13, 11)",to_dropoff,2
34,3,"(13, 11)",to_dropoff,3
35,1,"(14, 11)",to_dropoff,1
35,2,"(13, 11)",to_dropoff,2
35,3,"(13, 11)",to_dropoff,3
36,1,"(14, 11)",to_dropoff,1
36,2,"(13, 11)",to_dropoff,2
36,3,"(13, 11)",to_dropoff,3
37,1,"(14, 11)",to_dropoff,1
37,2,"(13, 11)",to_dropoff,2
37,3,"(13, 11)",to_dropoff,3
38,1,"(14, 11)",to_dropoff,1
38,2,"(13, 11)",to_dropoff,2
38,3,"(13, 11)",to_dropoff,3
39,1,"(14, 11)",to_dropoff,1
39,2,"(13, 11)",to_dropoff,2
39,3,"(13, 11)",to_dropoff,3
40,1,"(14, 11)",to_dropoff,1
40,2,"(13, 11)",to_dropoff,2
40,3,"(13, 11)",to_dropoff,3
41,1,"(14, 11)",to_dropoff,1
41,2,"(13, 11)",to_dropoff,2
41,3,"(13, 11)",to_dropoff,3
42,1,"(14, 11)",to_dropoff,1
42,2,"(13, 11)",to_dropoff,2
42,3,"(13, 11)",to_dropoff,3
43,1,"(14, 11)",to_dropoff,1
43,2,"(13, 11)",to_dropoff,2
43,3,"(13, 11)",to_dropoff,3
44,1,"(14, 11)",to_dropoff,1
44,2,"(13, 11)",to_dropoff,2
44,3,"(13, 11)",to_dropoff,3
45,1,"(14, 11)",to_dropoff,1
45,2,"(13, 11)",to_dropoff,2
45,3,"(13, 11)",to_dropoff,3
46,1,"(14, 11)",to_dropoff,1
46,2,"(13, 11)",to_dropoff,2
46,3,"(13, 11)",to_dropoff,3
47,1,"(14, 11)",to_dropoff,1
47,2,"(13, 11)",to_dropoff,2
47,3,"(13, 11)",to_dropoff,3
48,1,"(14, 11)",to_dropoff,1
48,2,"(13, 11)",to_dropoff,2
48,3,"(13, 11)",to_dropoff,3
49,1,"(14, 11)",to_dropoff,1
49,2,"(13, 11)",to_dropoff,2
49,3,"(13, 11)",to_dropoff,3
50,1,"(14, 11)",to_dropoff,1
50,2,"(13, 11)",to_dropoff,2
50,3,"(13, 11)",to_dropoff,3
51,1,"(14, 11)",to_dropoff,1
51,2,"(13, 11)",to_dropoff,2
51,3,"(13, 11)",to_dropoff,3
52,1,"(14, 11)",to_dropoff,1
52,2,"(13, 11)",to_dropoff,2
52,3,"(13, 11)",to_dropoff,3
53,1,"(14, 11)",to_dropoff,1
53,2,"(13, 11)",to_dropoff,2
53,3,"(13, 11)",to_dropoff,3
54,1,"(14, 11)",to_dropoff,1
54,2,"(13, 11)",to_dropoff,2
54,3,"(13, 11)",to_dropoff,3
55,1,"(14, 11)",to_dropoff,1
55,2,"(13, 11)",to_dropoff,2
55,3,"(13, 11)",to_dropoff,3
56,1,"(14, 11)",to_dropoff,1
56,2,"(13, 11)",to_dropoff,2
56,3,"(13, 11)",to_dropoff,3
57,1,"(14, 11)",to_dropoff,1
57,2,"(13, 11)",to_dropoff,2
57,3,"(13, 11)",to_dropoff,3
58,1,"(14, 11)",to_dropoff,1
58,2,"(13, 11)",to_dropoff,2
58,3,"(13, 11)",to_dropoff,3
59,1,"(14, 11)",to_dropoff,1
59,2,"(13, 11)",to_dropoff,2
59,3,"(13, 11)",to_dropoff,3
60,1,"(14, 11)",to_dropoff,1
60,2,"(13, 11)",to_dropoff,2
60,3,"(13, 11)",to_dropoff,3
61,1,"(14, 11)",to_dropoff,1
61,2,"(13, 11)",to_dropoff,2
61,3,"(13, 11)",to_dropoff,3
62,1,"(14, 11)",to_dropoff,1
62,2,"(13, 11)",to_dropoff,2
62,3,"(13, 11)",to_dropoff,3
63,1,"(14, 11)",to_dropoff,1
63,2,"(13, 11)",to_dropoff,2
63,3,"(13, 11)",to_dropoff,3
64,1,"(14, 11)",to_dropoff,1
64,2,"(13, 11)",to_dropoff,2
64,3,"(13, 11)",to_dropoff,3
65,1,"(14, 11)",to_dropoff,1
65,2,"(13, 11)",to_dropoff,2
65,3,"(13, 11)",to_dropoff,3
66,1,"(14, 11)",to_dropoff,1
66,2,"(13, 11)",to_dropoff,2
66,3,"(13, 11)",to_dropoff,3
67,1,"(14, 11)",to_dropoff,1
67,2,"(13, 11)",to_dropoff,2
67,3,"(13, 11)",to_dropoff,3
68,1,"(14, 11)",to_dropoff,1
68,2,"(13, 11)",to_dropoff,2
68,3,"(13, 11)",to_dropoff,3
69,1,"(14, 11)",to_dropoff,1
69,2,"(13, 11)",to_dropoff,2
69,3,"(13, 11)",to_dropoff,3
70,1,"(14, 11)",to_dropoff,1
70,2,"(13, 11)",to_dropoff,2
70,3,"(13, 11)",to_dropoff,3
71,1,"(14, 11)",to_dropoff,1
71,2,"(13, 11)",to_dropoff,2
71,3,"(13, 11)",to_dropoff,3
72,1,"(14, 11)",to_dropoff,1
72,2,"(13, 11)",to_dropoff,2
72,3,"(13, 11)",to_dropoff,3
73,1,"(14, 11)",to_dropoff,1
73,2,"(13, 11)",to_dropoff,2
73,3,"(13, 11)",to_dropoff,3
74,1,"(14, 11)",to_dropoff,1
74,2,"(13, 11)",to_dropoff,2
74,3,"(13, 11)",to_dropoff,3
75,1,"(14, 11)",to_dropoff,1
75,2,"(13, 11)",to_dropoff,2
75,3,"(13, 11)",to_dropoff,3
76,1,"(14, 11)",to_dropoff,1
76,2,"(13, 11)",to_dropoff,2
76,3,"(13, 11)",to_dropoff,3
77,1,"(14, 11)",to_dropoff,1
77,2,"(13, 11)",to_dropoff,2
77,3,"(13, 11)",to_dropoff,3
78,1,"(14, 11)",to_dropoff,1
78,2,"(13, 11)",to_dropoff,2
78,3,"(13, 11)",to_dropoff,3
79,1,"(14, 11)",to_dropoff,1
79,2,"(13, 11)",to_dropoff,2
79,3,"(13, 11)",to_dropoff,3
80,1,"(14, 11)",to_dropoff,1
80,2,"(13, 11)",to_dropoff,2
80,3,"(13, 11)",to_dropoff,3
81,1,"(14, 11)",to_dropoff,1
81,2,"(13, 11)",to_dropoff,2
81,3,"(13, 11)",to_dropoff,3
82,1,"(14, 11)",to_dropoff,1
82,2,"(13, 11)",to_dropoff,2
82,3,"(13, 11)",to_dropoff,3
83,1,"(14, 11)",to_dropoff,1
83,2,"(13, 11)",to_dropoff,2
83,3,"(13, 11)",to_dropoff,3
84,1,"(14, 11)",to_dropoff,1
84,2,"(13, 11)",to_dropoff,2
84,3,"(13, 11)",to_dropoff,3
85,1,"(14, 11)",to_dropoff,1
85,2,"(13, 11)",to_dropoff,2
85,3,"(13, 11)",to_dropoff,3
86,1,"(14, 11)",to_dropoff,1
86,2,"(13, 11)",to_dropoff,2
86,3,"(13, 11)",to_dropoff,3
87,1,"(14, 11)",to_dropoff,1
87,2,"(13, 11)",to_dropoff,2
87,3,"(13, 11)",to_dropoff,3
88,1,"(14, 11)",to_dropoff,1
88,2,"(13, 11)",to_dropoff,2
88,3,"(13, 11)",to_dropoff,3
89,1,"(14, 11)",to_dropoff,1
89,2,"(13, 11)",to_dropoff,2
89,3,"(13, 11)",to_dropoff,3
90,1,"(14, 11)",to_dropoff,1
90,2,"(13, 11)",to_dropoff,2
90,3,"(13, 11)",to_dropoff,3
91,1,"(14, 11)",to_dropoff,1
91,2,"(13, 11)",to_dropoff,2
91,3,"(13, 11)",to_dropoff,3
92,1,"(14, 11)",to_dropoff,1
92,2,"(13, 11)",to_dropoff,2
92,3,"(13, 11)",to_dropoff,3
93,1,"(14, 11)",to_dropoff,1
93,2,"(13, 11)",to_dropoff,2
93,3,"(13, 11)",to_dropoff,3
94,1,"(14, 11)",to_dropoff,1
94,2,"(13, 11)",to_dropoff,2
94,3,"(13, 11)",to_dropoff,3
95,1,"(14, 11)",to_dropoff,1
95,2,"(13, 11)",to_dropoff,2
95,3,"(13, 11)",to_dropoff,3
96,1,"(14, 11)",to_dropoff,1
96,2,"(13, 11)",to_dropoff,2
96,3,"(13, 11)",to_dropoff,3
97,1,"(14, 11)",to_dropoff,1
97,2,"(13, 11)",to_dropoff,2
97,3,"(13, 11)",to_dropoff,3
98,1,"(14, 11)",to_dropoff,1
98,2,"(13, 11)",to_dropoff,2
98,3,"(13, 11)",to_dropoff,3
99,1,"(14, 11)",to_dropoff,1
99,2,"(13, 11)",to_dropoff,2
99,3,"(13, 11)",to_dropoff,3
100,1,"(14, 11)",to_dropoff,1
100,2,"(13, 11)",to_dropoff,2
100,3,"(13, 11)",to_dropoff,3
101,1,"(14, 11)",to_dropoff,1
101,2,"(13, 11)",to_dropoff,2
101,3,"(13, 11)",to_dropoff,3
102,1,"(14, 11)",to_dropoff,1
102,2,"(13, 11)",to_dropoff,2
102,3,"(13, 11)",to_dropoff,3
103,1,"(14, 11)",to_dropoff,1
103,2,"(13, 11)",to_dropoff,2
103,3,"(13, 11)",to_dropoff,3
104,1,"(14, 11)",to_dropoff,1
104,2,"(13, 11)",to_dropoff,2
104,3,"(13, 11)",to_dropoff,3
105,1,"(14, 11)",to_dropoff,1
105,2,"(13, 11)",to_dropoff,2
105,3,"(13, 11)",to_dropoff,3
106,1,"(14, 11)",to_dropoff,1
106,2,"(13, 11)",to_dropoff,2
106,3,"(13, 11)",to_dropoff,3
107,1,"(14, 11)",to_dropoff,1
107,2,"(13, 11)",to_dropoff,2
107,3,"(13, 11)",to_dropoff,3
108,1,"(14, 11)",to_dropoff,1
108,2,"(13, 11)",to_dropoff,2
108,3,"(13, 11)",to_dropoff,3
109,1,"(14, 11)",to_dropoff,1
109,2,"(13, 11)",to_dropoff,2
109,3,"(13, 11)",to_dropoff,3
110,1,"(14, 11)",to_dropoff,1
110,2,"(13, 11)",to_dropoff,2
110,3,"(13, 11)",to_dropoff,3
111,1,"(14, 11)",to_dropoff,1
111,2,"(13, 11)",to_dropoff,2
111,3,"(13, 11)",to_dropoff,3
112,1,"(14, 11)",to_dropoff,1
112,2,"(13, 11)",to_dropoff,2
112,3,"(13, 11)",to_dropoff,3
113,1,"(14, 11)",to_dropoff,1
113,2,"(13, 11)",to_dropoff,2
113,3,"(13, 11)",to_dropoff,3
114,1,"(14, 11)",to_dropoff,1
114,2,"(13, 11)",to_dropoff,2
114,3,"(13, 11)",to_dropoff,3
115,1,"(14, 11)",to_dropoff,1
115,2,"(13, 11)",to_dropoff,2
115,3,"(13, 11)",to_dropoff,3
116,1,"(14, 11)",to_dropoff,1
116,2,"(13, 11)",to_dropoff,2
116,3,"(13, 11)",to_dropoff,3
117,1,"(14, 11)",to_dropoff,1
117,2,"(13, 11)",to_dropoff,2
117,3,"(13, 11)",to_dropoff,3
118,1,"(14, 11)",to_dropoff,1
118,2,"(13, 11)",to_dropoff,2
118,3,"(13, 11)",to_dropoff,3
119,1,"(14, 11)",to_dropoff,1
119,2,"(13, 11)",to_dropoff,2
119,3,"(13, 11)",to_dropoff,3
120,1,"(14, 11)",to_dropoff,1
120,2,"(13, 11)",to_dropoff,2
120,3,"(13, 11)",to_dropoff,3
121,1,"(14, 11)",to_dropoff,1
121,2,"(13, 11)",to_dropoff,2
121,3,"(13, 11)",to_dropoff,3
122,1,"(14, 11)",to_dropoff,1
122,2,"(13, 11)",to_dropoff,2
122,3,"(13, 11)",to_dropoff,3
123,1,"(14, 11)",to_dropoff,1
123,2,"(13, 11)",to_dropoff,2
123,3,"(13, 11)",to_dropoff,3
124,1,"(14, 11)",to_dropoff,1
124,2,"(13, 11)",to_dropoff,2
124,3,"(13, 11)",to_dropoff,3
125,1,"(14, 11)",to_dropoff,1
125,2,"(13, 11)",to_dropoff,2
125,3,"(13, 11)",to_dropoff,3
126,1,"(14, 11)",to_dropoff,1
126,2,"(13, 11)",to_dropoff,2
126,3,"(13, 11)",to_dropoff,3
127,1,"(14, 11)",to_dropoff,1
127,2,"(13, 11)",to_dropoff,2
127,3,"(13, 11)",to_dropoff,3
128,1,"(14, 11)",to_dropoff,1
128,2,"(13, 11)",to_dropoff,2
128,3,"(13, 11)",to_dropoff,3
129,1,"(14, 11)",to_dropoff,1
129,2,"(13, 11)",to_dropoff,2
129,3,"(13, 11)",to_dropoff,3
130,1,"(14, 11)",to_dropoff,1
130,2,"(13, 11)",to_dropoff,2
130,3,"(13, 11)",to_dropoff,3
131,1,"(14, 11)",to_dropoff,1
131,2,"(13, 11)",to_dropoff,2
131,3,"(13, 11)",to_dropoff,3
132,1,"(14, 11)",to_dropoff,1
132,2,"(13, 11)",to_dropoff,2
132,3,"(13, 11)",to_dropoff,3
133,1,"(14, 11)",to_dropoff,1
133,2,"(13, 11)",to_dropoff,2
133,3,"(13, 11)",to_dropoff,3
134,1,"(14, 11)",to_dropoff,1
134,2,"(13, 11)",to_dropoff,2
134,3,"(13, 11)",to_dropoff,3
135,1,"(14, 11)",to_dropoff,1
135,2,"(13, 11)",to_dropoff,2
135,3,"(13, 11)",to_dropoff,3
136,1,"(14, 11)",to_dropoff,1
136,2,"(13, 11)",to_dropoff,2
136,3,"(13, 11)",to_dropoff,3
137,1,"(14, 11)",to_dropoff,1
137,2,"(13, 11)",to_dropoff,2
137,3,"(13, 11)",to_dropoff,3
138,1,"(14, 11)",to_dropoff,1
138,2,"(13, 11)",to_dropoff,2
138,3,"(13, 11)",to_dropoff,3
139,1,"(14, 11)",to_dropoff,1
139,2,"(13, 11)",to_dropoff,2
139,3,"(13, 11)",to_dropoff,3
140,1,"(14, 11)",to_dropoff,1
140,2,"(13, 11)",to_dropoff,2
140,3,"(13, 11)",to_dropoff,3
141,1,"(14, 11)",to_dropoff,1
141,2,"(13, 11)",to_dropoff,2
141,3,"(13, 11)",to_dropoff,3
142,1,"(14, 11)",to_dropoff,1
142,2,"(13, 11)",to_dropoff,2
142,3,"(13, 11)",to_dropoff,3
143,1,"(14, 11)",to_dropoff,1
143,2,"(13, 11)",to_dropoff,2
143,3,"(13, 11)",to_dropoff,3
144,1,"(14, 11)",to_dropoff,1
144,2,"(13, 11)",to_dropoff,2
144,3,"(13, 11)",to_dropoff,3
145,1,"(14, 11)",to_dropoff,1
145,2,"(13, 11)",to_dropoff,2
145,3,"(13, 11)",to_dropoff,3
146,1,"(14, 11)",to_dropoff,1
146,2,"(13, 11)",to_dropoff,2
146,3,"(13, 11)",to_dropoff,3
147,1,"(14, 11)",to_dropoff,1
147,2,"(13, 11)",to_dropoff,2
147,3,"(13, 11)",to_dropoff,3
148,1,"(14, 11)",to_dropoff,1
148,2,"(13, 11)",to_dropoff,2
148,3,"(13, 11)",to_dropoff,3
149,1,"(14, 11)",to_dropoff,1
149,2,"(13, 11)",to_dropoff,2
149,3,"(13, 11)",to_dropoff,3
150,1,"(14, 11)",to_dropoff,1
150,2,"(13, 11)",to_dropoff,2
150,3,"(13, 11)",to_dropoff,3
151,1,"(14, 11)",to_dropoff,1
151,2,"(13, 11)",to_dropoff,2
151,3,"(13, 11)",to_dropoff,3
152,1,"(14, 11)",to_dropoff,1
152,2,"(13, 11)",to_dropoff,2
152,3,"(13, 11)",to_dropoff,3
153,1,"(14, 11)",to_dropoff,1
153,2,"(13, 11)",to_dropoff,2
153,3,"(13, 11)",to_dropoff,3
154,1,"(14, 11)",to_dropoff,1
154,2,"(13, 11)",to_dropoff,2
154,3,"(13, 11)",to_dropoff,3
155,1,"(14, 11)",to_dropoff,1
155,2,"(13, 11)",to_dropoff,2
155,3,"(13, 11)",to_dropoff,3
156,1,"(14, 11)",to_dropoff,1
156,2,"(13, 11)",to_dropoff,2
156,3,"(13, 11)",to_dropoff,3
157,1,"(14, 11)",to_dropoff,1
157,2,"(13, 11)",to_dropoff,2
157,3,"(13, 11)",to_dropoff,3
158,1,"(14, 11)",to_dropoff,1
158,2,"(13, 11)",to_dropoff,2
158,3,"(13, 11)",to_dropoff,3
159,1,"(14, 11)",to_dropoff,1
159,2,"(13, 11)",to_dropoff,2
159,3,"(13, 11)",to_dropoff,3
160,1,"(14, 11)",to_dropoff,1
160,2,"(13, 11)",to_dropoff,2
160,3,"(13, 11)",to_dropoff,3
161,1,"(14, 11)",to_dropoff,1
161,2,"(13, 11)",to_dropoff,2
161,3,"(13, 11)",to_dropoff,3
162,1,"(14, 11)",to_dropoff,1
162,2,"(13, 11)",to_dropoff,2
162,3,"(13, 11)",to_dropoff,3
163,1,"(14, 11)",to_dropoff,1
163,2,"(13, 11)",to_dropoff,2
163,3,"(13, 11)",to_dropoff,3
164,1,"(14, 11)",to_dropoff,1
164,2,"(13, 11)",to_dropoff,2
164,3,"(13, 11)",to_dropoff,3
165,1,"(14, 11)",to_dropoff,1
165,2,"(13, 11)",to_dropoff,2
165,3,"(13, 11)",to_dropoff,3
166,1,"(14, 11)",to_dropoff,1
166,2,"(13, 11)",to_dropoff,2
166,3,"(13, 11)",to_dropoff,3
167,1,"(14, 11)",to_dropoff,1
167,2,"(13, 11)",to_dropoff,2
167,3,"(13, 11)",to_dropoff,3
168,1,"(14, 11)",to_dropoff,1
168,2,"(13, 11)",to_dropoff,2
168,3,"(13, 11)",to_dropoff,3
169,1,"(14, 11)",to_dropoff,1
169,2,"(13, 11)",to_dropoff,2
169,3,"(13, 11)",to_dropoff,3
170,1,"(14, 11)",to_dropoff,1
170,2,"(13, 11)",to_dropoff,2
170,3,"(13, 11)",to_dropoff,3
171,1,"(14, 11)",to_dropoff,1
171,2,"(13, 11)",to_dropoff,2
171,3,"(13, 11)",to_dropoff,3
172,1,"(14, 11)",to_dropoff,1
172,2,"(13, 11)",to_dropoff,2
172,3,"(13, 11)",to_dropoff,3
173,1,"(14, 11)",to_dropoff,1
173,2,"(13, 11)",to_dropoff,2
173,3,"(13, 11)",to_dropoff,3
174,1,"(14, 11)",to_dropoff,1
174,2,"(13, 11)",to_dropoff,2
174,3,"(13, 11)",to_dropoff,3
175,1,"(14, 11)",to_dropoff,1
175,2,"(13, 11)",to_dropoff,2
175,3,"(13, 11)",to_dropoff,3
176,1,"(14, 11)",to_dropoff,1
176,2,"(13, 11)",to_dropoff,2
176,3,"(13, 11)",to_dropoff,3
177,1,"(14, 11)",to_dropoff,1
177,2,"(13, 11)",to_dropoff,2
177,3,"(13, 11)",to_dropoff,3
178,1,"(14, 11)",to_dropoff,1
178,2,"(13, 11)",to_dropoff,2
178,3,"(13, 11)",to_dropoff,3
179,1,"(14, 11)",to_dropoff,1
179,2,"(13, 11)",to_dropoff,2
179,3,"(13, 11)",to_dropoff,3
180,1,"(14, 11)",to_dropoff,1
180,2,"(13, 11)",to_dropoff,2
180,3,"(13, 11)",to_dropoff,3
181,1,"(14, 11)",to_dropoff,1
181,2,"(13, 11)",to_dropoff,2
181,3,"(13, 11)",to_dropoff,3
182,1,"(14, 11)",to_dropoff,1
182,2,"(13, 11)",to_dropoff,2
182,3,"(13, 11)",to_dropoff,3
183,1,"(14, 11)",to_dropoff,1
183,2,"(13, 11)",to_dropoff,2
183,3,"(13, 11)",to_dropoff,3
184,1,"(14, 11)",to_dropoff,1
184,2,"(13, 11)",to_dropoff,2
184,3,"(13, 11)",to_dropoff,3
185,1,"(14, 11)",to_dropoff,1
185,2,"(13, 11)",to_dropoff,2
185,3,"(13, 11)",to_dropoff,3
186,1,"(14, 11)",to_dropoff,1
186,2,"(13, 11)",to_dropoff,2
186,3,"(13, 11)",to_dropoff,3
187,1,"(14, 11)",to_dropoff,1
187,2,"(13, 11)",to_dropoff,2
187,3,"(13, 11)",to_dropoff,3
188,1,"(14, 11)",to_dropoff,1
188,2,"(13, 11)",to_dropoff,2
188,3,"(13, 11)",to_dropoff,3
189,1,"(14, 11)",to_dropoff,1
189,2,"(13, 11)",to_dropoff,2
189,3,"(13, 11)",to_dropoff,3
190,1,"(14, 11)",to_dropoff,1
190,2,"(13, 11)",to_dropoff,2
190,3,"(13, 11)",to_dropoff,3
191,1,"(14, 11)",to_dropoff,1
191,2,"(13, 11)",to_dropoff,2
191,3,"(13, 11)",to_dropoff,3
192,1,"(14, 11)",to_dropoff,1
192,2,"(13, 11)",to_dropoff,2
192,3,"(13, 11)",to_dropoff,3
193,1,"(14, 11)",to_dropoff,1
193,2,"(13, 11)",to_dropoff,2
193,3,"(13, 11)",to_dropoff,3
194,1,"(14, 11)",to_dropoff,1
194,2,"(13, 11)",to_dropoff,2
194,3,"(13, 11)",to_dropoff,3
195,1,"(14, 11)",to_dropoff,1
195,2,"(13, 11)",to_dropoff,2
195,3,"(13, 11)",to_dropoff,3
196,1,"(14, 11)",to_dropoff,1
196,2,"(13, 11)",to_dropoff,2
196,3,"(13, 11)",to_dropoff,3
197,1,"(14, 11)",to_dropoff,1
197,2,"(13, 11)",to_dropoff,2
197,3,"(13, 11)",to_dropoff,3
198,1,"(14, 11)",to_dropoff,1
198,2,"(13, 11)",to_dropoff,2
198,3,"(13, 11)",to_dropoff,3
199,1,"(14, 11)",to_dropoff,1
199,2,"(13, 11)",to_dropoff,2
199,3,"(13, 11)",to_dropoff,3
