time,robot,pos,state,carrying_task
43,1,"(7, 11)",to_dropoff,6
43,2,"(6, 11)",to_dropoff,2
44,1,"(7, 11)",to_dropoff,6
44,2,"(6, 11)",to_dropoff,2
45,1,"(7, 11)",to_dropoff,6
45,2,"(6, 11)",to_dropoff,2
46,1,"(7, 11)",to_dropoff,6
46,2,"(6, 11)",to_dropoff,2
47,1,"(7, 11)",to_dropoff,6
47,2,"(6, 11)",to_dropoff,2
48,1,"(7, 11)",to_dropoff,6
48,2,"(6, 11)",to_dropoff,2
49,1,"(7, 11)",to_dropoff,6
49,2,"(6, 11)",to_dropoff,2
50,1,"(7, 11)",to_dropoff,6
50,2,"(6, 11)",to_dropoff,2
51,1,"(7, 11)",to_dropoff,6
51,2,"(6, 11)",to_dropoff,2
52,1,"(7, 11)",to_dropoff,6
52,2,"(6, 11)",to_dropoff,2
53,1,"(7, 11)",to_dropoff,6
53,2,"(6, 11)",to_dropoff,2
54,1,"(7, 11)",to_dropoff,6
54,2,"(6, 11)",to_dropoff,2
55,1,"(7, 11)",to_dropoff,6
55,2,"(6, 11)",to_dropoff,2
56,1,"(7, 11)",to_dropoff,6
56,2,"(6, 11)",to_dropoff,2
57,1,"(7, 11)",to_dropoff,6
57,2,"(6, 11)",to_dropoff,2
58,1,"(7, 11)",to_dropoff,6
58,2,"(6, 11)",to_dropoff,2
59,1,"(7, 11)",to_dropoff,6
59,2,"(6, 11)",to_dropoff,2
60,1,"(7, 11)",to_dropoff,6
60,2,"(6, 11)",to_dropoff,2
61,1,"(7, 11)",to_dropoff,6
61,2,"(6, 11)",to_dropoff,2
62,1,"(7, 11)",to_dropoff,6
62,2,"(6, 11)",to_dropoff,2
63,1,"(7, 11)",to_dropoff,6
63,2,"(6, 11)",to_dropoff,2
64,1,"(7, 11)",to_dropoff,6
64,2,"(6, 11)",to_dropoff,2
65,1,"(7, 11)",to_dropoff,6
65,2,"(6, 11)",to_dropoff,2
66,1,"(7, 11)",to_dropoff,6
66,2,"(6, 11)",to_dropoff,2
67,1,"(7, 11)",to_dropoff,6
67,2,"(6, 11)",to_dropoff,2
68,1,"(7, 11)",to_dropoff,6
68,2,"(6, 11)",to_dropoff,2
69,1,"(7, 11)",to_dropoff,6
69,2,"(6, 11)",to_dropoff,2
70,1,"(7, 11)",to_dropoff,6
70,2,"(6, 11)",to_dropoff,2
71,1,"(7, 11)",to_dropoff,6
71,2,"(6, 11)",to_dropoff,2
72,1,"(7, 11)",to_dropoff,6
72,2,"(6, 11)",to_dropoff,2
73,1,"(7, 11)",to_dropoff,6
73,2,"(6, 11)",to_dropoff,2
74,1,"(7, 11)",to_dropoff,6
74,2,"(6, 11)",to_dropoff,2
75,1,"(7, 11)",to_dropoff,6
75,2,"(6, 11)",to_dropoff,2
76,1,"(7, 11)",to_dropoff,6
76,2,"(6, 11)",to_dropoff,2
77,1,"(7, 11)",to_dropoff,6
77,2,"(6, 11)",to_dropoff,2
78,1,"(7, 11)",to_dropoff,6
78,2,"(6, 11)",to_dropoff,2
79,1,"(7, 11)",to_dropoff,6
79,2,"(6, 11)",to_dropoff,2
80,1,"(7, 11)",to_dropoff,6
80,2,"(6, 11)",to_dropoff,2
81,1,"(7, 11)",to_dropoff,6
81,2,"(6, 11)",to_dropoff,2
82,1,"(7, 11)",to_dropoff,6
82,2,"(6, 11)",to_dropoff,2
83,1,"(7, 11)",to_dropoff,6
83,2,"(6, 11)",to_dropoff,2
84,1,"(7, 11)",to_dropoff,6
84,2,"(6, 11)",to_dropoff,2
85,1,"(7, 11)",to_dropoff,6
85,2,"(6, 11)",to_dropoff,2
86,1,"(7, 11)",to_dropoff,6
86,2,"(6, 11)",to_dropoff,2
87,1,"(7, 11)",to_dropoff,6
87,2,"(6, 11)",to_dropoff,2
88,1,"(7, 11)",to_dropoff,6
88,2,"(6, 11)",to_dropoff,2
89,1,"(7, 11)",to_dropoff,6
89,2,"(6, 11)",to_dropoff,2
90,1,"(7, 11)",to_dropoff,6
90,2,"(6, 11)",to_dropoff,2
91,1,"(7, 11)",to_dropoff,6
91,2,"(6, 11)",to_dropoff,2
92,1,"(7, 11)",to_dropoff,6
92,2,"(6, 11)",to_dropoff,2
93,1,"(7, 11)",to_dropoff,6
93,2,"(6, 11)",to_dropoff,2
94,1,"(7, 11)",to_dropoff,6
94,2,"(6, 11)",to_dropoff,2
95,1,"(7, 11)",to_dropoff,6
95,2,"(6, 11)",to_dropoff,2
96,1,"(7, 11)",to_dropoff,6
96,2,"(6, 11)",to_dropoff,2
97,1,"(7, 11)",to_dropoff,6
97,2,"(6, 11)",to_dropoff,2
98,1,"(7, 11)",to_dropoff,6
98,2,"(6, 11)",to_dropoff,2
99,1,"(7, 11)",to_dropoff,6
99,2,"(6, 11)",to_dropoff,2
100,1,"(7, 11)",to_dropoff,6
100,2,"(6, 11)",to_dropoff,2
101,1,"(7, 11)",to_dropoff,6
101,2,"(6, 11)",to_dropoff,2
102,1,"(7, 11)",to_dropoff,6
102,2,"(6, 11)",to_dropoff,2
103,1,"(7, 11)",to_dropoff,6
103,2,"(6, 11)",to_dropoff,2
104,1,"(7, 11)",to_dropoff,6
104,2,"(6, 11)",to_dropoff,2
105,1,"(7, 11)",to_dropoff,6
105,2,"(6, 11)",to_dropoff,2
106,1,"(7, 11)",to_dropoff,6
106,2,"(6, 11)",to_dropoff,2
107,1,"(7, 11)",to_dropoff,6
107,2,"(6, 11)",to_dropoff,2
108,1,"(7, 11)",to_dropoff,6
108,2,"(6, 11)",to_dropoff,2
109,1,"(7, 11)",to_dropoff,6
109,2,"(6, 11)",to_dropoff,2
110,1,"(7, 11)",to_dropoff,6
110,2,"(6, 11)",to_dropoff,2
111,1,"(7, 11)",to_dropoff,6
111,2,"(6, 11)",to_dropoff,2
112,1,"(7, 11)",to_dropoff,6
112,2,"(6, 11)",to_dropoff,2
113,1,"(7, 11)",to_dropoff,6
113,2,"(6, 11)",to_dropoff,2
114,1,"(7, 11)",to_dropoff,6
114,2,"(6, 11)",to_dropoff,2
115,1,"(7, 11)",to_dropoff,6
115,2,"(6, 11)",to_dropoff,2
116,1,"(7, 11)",to_dropoff,6
116,2,"(6, 11)",to_dropoff,2
117,1,"(7, 11)",to_dropoff,6
117,2,"(6, 11)",to_dropoff,2
118,1,"(7, 11)",to_dropoff,6
118,2,"(6, 11)",to_dropoff,2
119,1,"(7, 11)",to_dropoff,6
119,2,"(6, 11)",to_dropoff,2
120,1,"(7, 11)",to_dropoff,6
120,2,"(6, 11)",to_dropoff,2
121,1,"(7, 11)",to_dropoff,6
121,2,"(6, 11)",to_dropoff,2
122,1,"(7, 11)",to_dropoff,6
122,2,"(6, 11)",to_dropoff,2
123,1,"(7, 11)",to_dropoff,6
123,2,"(6, 11)",to_dropoff,2
124,1,"(7, 11)",to_dropoff,6
124,2,"(6, 11)",to_dropoff,2
125,1,"(7, 11)",to_dropoff,6
125,2,"(6, 11)",to_dropoff,2
126,1,"(7, 11)",to_dropoff,6
126,2,"(6, 11)",to_dropoff,2
127,1,"(7, 11)",to_dropoff,6
127,2,"(6, 11)",to_dropoff,2
128,1,"(7, 11)",to_dropoff,6
128,2,"(6, 11)",to_dropoff,2
129,1,"(7, 11)",to_dropoff,6
129,2,"(6, 11)",to_dropoff,2
130,1,"(7, 11)",to_dropoff,6
130,2,"(6, 11)",to_dropoff,2
131,1,"(7, 11)",to_dropoff,6
131,2,"(6, 11)",to_dropoff,2
132,1,"(7, 11)",to_dropoff,6
132,2,"(6, 11)",to_dropoff,2
133,1,"(7, 11)",to_dropoff,6
133,2,"(6, 11)",to_dropoff,2
134,1,"(7, 11)",to_dropoff,6
134,2,"(6, 11)",to_dropoff,2
135,1,"(7, 11)",to_dropoff,6
135,2,"(6, 11)",to_dropoff,2
136,1,"(7, 11)",to_dropoff,6
136,2,"(6, 11)",to_dropoff,2
137,1,"(7, 11)",to_dropoff,6
137,2,"(6, 11)",to_dropoff,2
138,1,"(7, 11)",to_dropoff,6
138,2,"(6, 11)",to_dropoff,2
139,1,"(7, 11)",to_dropoff,6
139,2,"(6, 11)",to_dropoff,2
140,1,"(7, 11)",to_dropoff,6
140,2,"(6, 11)",to_dropoff,2
141,1,"(7, 11)",to_dropoff,6
141,2,"(6, 11)",to_dropoff,2
142,1,"(7, 11)",to_dropoff,6
142,2,"(6, 11)",to_dropoff,2
143,1,"(7, 11)",to_dropoff,6
143,2,"(6, 11)",to_dropoff,2
144,1,"(7, 11)",to_dropoff,6
144,2,"(6, 11)",to_dropoff,2
145,1,"(7, 11)",to_dropoff,6
145,2,"(6, 11)",to_dropoff,2
146,1,"(7, 11)",to_dropoff,6
146,2,"(6, 11)",to_dropoff,2
147,1,"(7, 11)",to_dropoff,6
147,2,"(6, 11)",to_dropoff,2
148,1,"(7, 11)",to_dropoff,6
148,2,"(6, 11)",to_dropoff,2
149,1,"(7, 11)",to_dropoff,6
149,2,"(6, 11)",to_dropoff,2
150,1,"(7, 11)",to_dropoff,6
150,2,"(6, 11)",to_dropoff,2
151,1,"(7, 11)",to_dropoff,6
151,2,"(6, 11)",to_dropoff,2
152,1,"(7, 11)",to_dropoff,6
152,2,"(6, 11)",to_dropoff,2
153,1,"(7, 11)",to_dropoff,6
153,2,"(6, 11)",to_dropoff,2
154,1,"(7, 11)",to_dropoff,6
154,2,"(6, 11)",to_dropoff,2
155,1,"(7, 11)",to_dropoff,6
155,2,"(6, 11)",to_dropoff,2
156,1,"(7, 11)",to_dropoff,6
156,2,"(6, 11)",to_dropoff,2
157,1,"(7, 11)",to_dropoff,6
157,2,"(6, 11)",to_dropoff,2
158,1,"(7, 11)",to_dropoff,6
158,2,"(6, 11)",to_dropoff,2
159,1,"(7, 11)",to_dropoff,6
159,2,"(6, 11)",to_dropoff,2
160,1,"(7, 11)",to_dropoff,6
160,2,"(6, 11)",to_dropoff,2
161,1,"(7, 11)",to_dropoff,6
161,2,"(6, 11)",to_dropoff,2
162,1,"(7, 11)",to_dropoff,6
162,2,"(6, 11)",to_dropoff,2
163,1,"(7, 11)",to_dropoff,6
163,2,"(6, 11)",to_dropoff,2
164,1,"(7, 11)",to_dropoff,6
164,2,"(6, 11)",to_dropoff,2
165,1,"(7, 11)",to_dropoff,6
165,2,"(6, 11)",to_dropoff,2
166,1,"(7, 11)",to_dropoff,6
166,2,"(6, 11)",to_dropoff,2
167,1,"(7, 11)",to_dropoff,6
167,2,"(6, 11)",to_dropoff,2
168,1,"(7, 11)",to_dropoff,6
168,2,"(6, 11)",to_dropoff,2
169,1,"(7, 11)",to_dropoff,6
169,2,"(6, 11)",to_dropoff,2
170,1,"(7, 11)",to_dropoff,6
170,2,"(6, 11)",to_dropoff,2
171,1,"(7, 11)",to_dropoff,6
171,2,"(6, 11)",to_dropoff,2
172,1,"(7, 11)",to_dropoff,6
172,2,"(6, 11)",to_dropoff,2
173,1,"(7, 11)",to_dropoff,6
173,2,"(6, 11)",to_dropoff,2
174,1,"(7, 11)",to_dropoff,6
174,2,"(6, 11)",to_dropoff,2
175,1,"(7, 11)",to_dropoff,6
175,2,"(6, 11)",to_dropoff,2
176,1,"(7, 11)",to_dropoff,6
176,2,"(6, 11)",to_dropoff,2
177,1,"(7, 11)",to_dropoff,6
177,2,"(6, 11)",to_dropoff,2
178,1,"(7, 11)",to_dropoff,6
178,2,"(6, 11)",to_dropoff,2
179,1,"(7, 11)",to_dropoff,6
179,2,"(6, 11)",to_dropoff,2
180,1,"(7, 11)",to_dropoff,6
180,2,"(6, 11)",to_dropoff,2
181,1,"(7, 11)",to_dropoff,6
181,2,"(6, 11)",to_dropoff,2
182,1,"(7, 11)",to_dropoff,6
182,2,"(6, 11)",to_dropoff,2
183,1,"(7, 11)",to_dropoff,6
183,2,"(6, 11)",to_dropoff,2
184,1,"(7, 11)",to_dropoff,6
184,2,"(6, 11)",to_dropoff,2
185,1,"(7, 11)",to_dropoff,6
185,2,"(6, 11)",to_dropoff,2
186,1,"(7, 11)",to_dropoff,6
186,2,"(6, 11)",to_dropoff,2
187,1,"(7, 11)",to_dropoff,6
187,2,"(6, 11)",to_dropoff,2
188,1,"(7, 11)",to_dropoff,6
188,2,"(6, 11)",to_dropoff,2
189,1,"(7, 11)",to_dropoff,6
189,2,"(6, 11)",to_dropoff,2
190,1,"(7, 11)",to_dropoff,6
190,2,"(6, 11)",to_dropoff,2
191,1,"(7, 11)",to_dropoff,6
191,2,"(6, 11)",to_dropoff,2
192,1,"(7, 11)",to_dropoff,6
192,2,"(6, 11)",to_dropoff,2
193,1,"(7, 11)",to_dropoff,6
193,2,"(6, 11)",to_dropoff,2
194,1,"(7, 11)",to_dropoff,6
194,2,"(6, 11)",to_dropoff,2
195,1,"(7, 11)",to_dropoff,6
195,2,"(6, 11)",to_dropoff,2
196,1,"(7, 11)",to_dropoff,6
196,2,"(6, 11)",to_dropoff,2
197,1,"(7, 11)",to_dropoff,6
197,2,"(6, 11)",to_dropoff,2
198,1,"(7, 11)",to_dropoff,6
198,2,"(6, 11)",to_dropoff,2
199,1,"(7, 11)",to_dropoff,6
199,2,"(6, 11)",to_dropoff,2
