time,robot,pos,state,carrying_task
14,3,"(14, 11)",to_dropoff,3
14,4,"(11, 11)",to_dropoff,2
15,1,"(14, 11)",to_dropoff,4
15,2,"(9, 11)",to_dropoff,1
15,3,"(14, 11)",to_dropoff,3
15,4,"(12, 11)",to_dropoff,2
16,1,"(14, 11)",to_dropoff,4
16,2,"(10, 11)",to_dropoff,1
16,3,"(14, 11)",to_dropoff,3
16,4,"(13, 11)",to_dropoff,2
17,1,"(14, 11)",to_dropoff,4
17,2,"(11, 11)",to_dropoff,1
17,3,"(14, 11)",to_dropoff,3
17,4,"(13, 11)",to_dropoff,2
18,1,"(14, 11)",to_dropoff,4
18,2,"(12, 11)",to_dropoff,1
18,3,"(14, 11)",to_dropoff,3
18,4,"(13, 11)",to_dropoff,2
19,1,"(14, 11)",to_dropoff,4
19,2,"(13, 11)",to_dropoff,1
19,3,"(14, 11)",to_dropoff,3
19,4,"(13, 11)",to_dropoff,2
20,1,"(14, 11)",to_dropoff,4
20,2,"(13, 11)",to_dropoff,1
20,3,"(14, 11)",to_dropoff,3
20,4,"(13, 11)",to_dropoff,2
21,1,"(14, 11)",to_dropoff,4
21,2,"(13, 11)",to_dropoff,1
21,3,"(14, 11)",to_dropoff,3
21,4,"(13, 11)",to_dropoff,2
22,1,"(14, 11)",to_dropoff,4
22,2,"(13, 11)",to_dropoff,1
22,3,"(14, 11)",to_dropoff,3
22,4,"(13, 11)",to_dropoff,2
23,1,"(14, 11)",to_dropoff,4
23,2,"(13, 11)",to_dropoff,1
23,3,"(14, 11)",to_dropoff,3
23,4,"(13, 11)",to_dropoff,2
24,1,"(14, 11)",to_dropoff,4
24,2,"(13, 11)",to_dropoff,1
24,3,"(14, 11)",to_dropoff,3
24,4,"(13, 11)",to_dropoff,2
25,1,"(14, 11)",to_dropoff,4
25,2,"(13, 11)",to_dropoff,1
25,3,"(14, 11)",to_dropoff,3
25,4,"(13, 11)",to_dropoff,2
26,1,"(14, 11)",to_dropoff,4
26,2,"(13, 11)",to_dropoff,1
26,3,"(14, 11)",to_dropoff,3
26,4,"(13, 11)",to_dropoff,2
27,1,"(14, 11)",to_dropoff,4
27,2,"(13, 11)",to_dropoff,1
27,3,"(14, 11)",to_dropoff,3
27,4,"(13, 11)",to_dropoff,2
28,1,"(14, 11)",to_dropoff,4
28,2,"(13, 11)",to_dropoff,1
28,3,"(14, 11)",to_dropoff,3
28,4,"(13, 11)",to_dropoff,2
29,1,"(14, 11)",to_dropoff,4
29,2,"(13, 11)",to_dropoff,1
29,3,"(14, 11)",to_dropoff,3
29,4,"(13, 11)",to_dropoff,2
30,1,"(14, 11)",to_dropoff,4
30,2,"(13, 11)",to_dropoff,1
30,3,"(14, 11)",to_dropoff,3
30,4,"(13, 11)",to_dropoff,2
31,1,"(14, 11)",to_dropoff,4
31,2,"(13, 11)",to_dropoff,1
31,3,"(14, 11)",to_dropoff,3
31,4,"(13, 11)",to_dropoff,2
32,1,"(14, 11)",to_dropoff,4
32,2,"(13, 11)",to_dropoff,1
32,3,"(14, 11)",to_dropoff,3
32,4,"(13, 11)",to_dropoff,2
33,1,"(14, 11)",to_dropoff,4
33,2,"(13, 11)",to_dropoff,1
33,3,"(14, 11)",to_dropoff,3
33,4,"(13, 11)",to_dropoff,2
34,1,"(14, 11)",to_dropoff,4
34,2,"(13, 11)",to_dropoff,1
34,3,"(14, 11)",to_dropoff,3
34,4,"(13, 11)",to_dropoff,2
35,1,"(14, 11)",to_dropoff,4
35,2,"(13, 11)",to_dropoff,1
35,3,"(14, 11)",to_dropoff,3
35,4,"(13, 11)",to_dropoff,2
36,1,"(14, 11)",to_dropoff,4
36,2,"(13, 11)",to_dropoff,1
36,3,"(14, 11)",to_dropoff,3
36,4,"(13, 11)",to_dropoff,2
37,1,"(14, 11)",to_dropoff,4
37,2,"(13, 11)",to_dropoff,1
37,3,"(14, 11)",to_dropoff,3
37,4,"(13, 11)",to_dropoff,2
38,1,"(14, 11)",to_dropoff,4
38,2,"(13, 11)",to_dropoff,1
38,3,"(14, 11)",to_dropoff,3
38,4,"(13, 11)",to_dropoff,2
39,1,"(14, 11)",to_dropoff,4
39,2,"(13, 11)",to_dropoff,1
39,3,"(14, 11)",to_dropoff,3
39,4,"(13, 11)",to_dropoff,2
40,1,"(14, 11)",to_dropoff,4
40,2,"(13, 11)",to_dropoff,1
40,3,"(14, 11)",to_dropoff,3
40,4,"(13, 11)",to_dropoff,2
41,1,"(14, 11)",to_dropoff,4
41,2,"(13, 11)",to_dropoff,1
41,3,"(14, 11)",to_dropoff,3
41,4,"(13, 11)",to_dropoff,2
42,1,"(14, 11)",to_dropoff,4
42,2,"(13, 11)",to_dropoff,1
42,3,"(14, 11)",to_dropoff,3
42,4,"(13, 11)",to_dropoff,2
43,1,"(14, 11)",to_dropoff,4
43,2,"(13, 11)",to_dropoff,1
43,3,"(14, 11)",to_dropoff,3
43,4,"(13, 11)",to_dropoff,2
44,1,"(14, 11)",to_dropoff,4
44,2,"(13, 11)",to_dropoff,1
44,3,"(14, 11)",to_dropoff,3
44,4,"(13, 11)",to_dropoff,2
45,1,"(14, 11)",to_dropoff,4
45,2,"(13, 11)",to_dropoff,1
45,3,"(14, 11)",to_dropoff,3
45,4,"(13, 11)",to_dropoff,2
46,1,"(14, 11)",to_dropoff,4
46,2,"(13, 11)",to_dropoff,1
46,3,"(14, 11)",to_dropoff,3
46,4,"(13, 11)",to_dropoff,2
47,1,"(14, 11)",to_dropoff,4
47,2,"(13, 11)",to_dropoff,1
47,3,"(14, 11)",to_dropoff,3
47,4,"(13, 11)",to_dropoff,2
48,1,"(14, 11)",to_dropoff,4
48,2,"(13, 11)",to_dropoff,1
48,3,"(14, 11)",to_dropoff,3
48,4,"(13, 11)",to_dropoff,2
49,1,"(14, 11)",to_dropoff,4
49,2,"(13, 11)",to_dropoff,1
49,3,"(14, 11)",to_dropoff,3
49,4,"(13, 11)",to_dropoff,2
50,1,"(14, 11)",to_dropoff,4
50,2,"(13, 11)",to_dropoff,1
50,3,"(14, 11)",to_dropoff,3
50,4,"(13, 11)",to_dropoff,2
51,1,"(14, 11)",to_dropoff,4
51,2,"(13, 11)",to_dropoff,1
51,3,"(14, 11)",to_dropoff,3
51,4,"(13, 11)",to_dropoff,2
52,1,"(14, 11)",to_dropoff,4
52,2,"(13, 11)",to_dropoff,1
52,3,"(14, 11)",to_dropoff,3
52,4,"(13, 11)",to_dropoff,2
53,1,"(14, 11)",to_dropoff,4
53,2,"(13, 11)",to_dropoff,1
53,3,"(14, 11)",to_dropoff,3
53,4,"(13, 11)",to_dropoff,2
54,1,"(14, 11)",to_dropoff,4
54,2,"(13, 11)",to_dropoff,1
54,3,"(14, 11)",to_dropoff,3
54,4,"(13, 11)",to_dropoff,2
55,1,"(14, 11)",to_dropoff,4
55,2,"(13, 11)",to_dropoff,1
55,3,"(14, 11)",to_dropoff,3
55,4,"(13, 11)",to_dropoff,2
56,1,"(14, 11)",to_dropoff,4
56,2,"(13, 11)",to_dropoff,1
56,3,"(14, 11)",to_dropoff,3
56,4,"(13, 11)",to_dropoff,2
57,1,"(14, 11)",to_dropoff,4
57,2,"(13, 11)",to_dropoff,1
57,3,"(14, 11)",to_dropoff,3
57,4,"(13, 11)",to_dropoff,2
58,1,"(14, 11)",to_dropoff,4
58,2,"(13, 11)",to_dropoff,1
58,3,"(14, 11)",to_dropoff,3
58,4,"(13, 11)",to_dropoff,2
59,1,"(14, 11)",to_dropoff,4
59,2,"(13, 11)",to_dropoff,1
59,3,"(14, 11)",to_dropoff,3
59,4,"(13, 11)",to_dropoff,2
60,1,"(14, 11)",to_dropoff,4
60,2,"(13, 11)",to_dropoff,1
60,3,"(14, 11)",to_dropoff,3
60,4,"(13, 11)",to_dropoff,2
61,1,"(14, 11)",to_dropoff,4
61,2,"(13, 11)",to_dropoff,1
61,3,"(14, 11)",to_dropoff,3
61,4,"(13, 11)",to_dropoff,2
62,1,"(14, 11)",to_dropoff,4
62,2,"(13, 11)",to_dropoff,1
62,3,"(14, 11)",to_dropoff,3
62,4,"(13, 11)",to_dropoff,2
63,1,"(14, 11)",to_dropoff,4
63,2,"(13, 11)",to_dropoff,1
63,3,"(14, 11)",to_dropoff,3
63,4,"(13, 11)",to_dropoff,2
64,1,"(14, 11)",to_dropoff,4
64,2,"(13, 11)",to_dropoff,1
64,3,"(14, 11)",to_dropoff,3
64,4,"(13, 11)",to_dropoff,2
65,1,"(14, 11)",to_dropoff,4
65,2,"(13, 11)",to_dropoff,1
65,3,"(14, 11)",to_dropoff,3
65,4,"(13, 11)",to_dropoff,2
66,1,"(14, 11)",to_dropoff,4
66,2,"(13, 11)",to_dropoff,1
66,3,"(14, 11)",to_dropoff,3
66,4,"(13, 11)",to_dropoff,2
67,1,"(14, 11)",to_dropoff,4
67,2,"(13, 11)",to_dropoff,1
67,3,"(14, 11)",to_dropoff,3
67,4,"(13, 11)",to_dropoff,2
68,1,"(14, 11)",to_dropoff,4
68,2,"(13, 11)",to_dropoff,1
68,3,"(14, 11)",to_dropoff,3
68,4,"(13, 11)",to_dropoff,2
69,1,"(14, 11)",to_dropoff,4
69,2,"(13, 11)",to_dropoff,1
69,3,"(14, 11)",to_dropoff,3
69,4,"(13, 11)",to_dropoff,2
70,1,"(14, 11)",to_dropoff,4
70,2,"(13, 11)",to_dropoff,1
70,3,"(14, 11)",to_dropoff,3
70,4,"(13, 11)",to_dropoff,2
71,1,"(14, 11)",to_dropoff,4
71,2,"(13, 11)",to_dropoff,1
71,3,"(14, 11)",to_dropoff,3
71,4,"(13, 11)",to_dropoff,2
72,1,"(14, 11)",to_dropoff,4
72,2,"(13, 11)",to_dropoff,1
72,3,"(14, 11)",to_dropoff,3
72,4,"(13, 11)",to_dropoff,2
73,1,"(14, 11)",to_dropoff,4
73,2,"(13, 11)",to_dropoff,1
73,3,"(14, 11)",to_dropoff,3
73,4,"(13, 11)",to_dropoff,2
74,1,"(14, 11)",to_dropoff,4
74,2,"(13, 11)",to_dropoff,1
74,3,"(14, 11)",to_dropoff,3
74,4,"(13, 11)",to_dropoff,2
75,1,"(14, 11)",to_dropoff,4
75,2,"(13, 11)",to_dropoff,1
75,3,"(14, 11)",to_dropoff,3
75,4,"(13, 11)",to_dropoff,2
76,1,"(14, 11)",to_dropoff,4
76,2,"(13, 11)",to_dropoff,1
76,3,"(14, 11)",to_dropoff,3
76,4,"(13, 11)",to_dropoff,2
77,1,"(14, 11)",to_dropoff,4
77,2,"(13, 11)",to_dropoff,1
77,3,"(14, 11)",to_dropoff,3
77,4,"(13, 11)",to_dropoff,2
78,1,"(14, 11)",to_dropoff,4
78,2,"(13, 11)",to_dropoff,1
78,3,"(14, 11)",to_dropoff,3
78,4,"(13, 11)",to_dropoff,2
79,1,"(14, 11)",to_dropoff,4
79,2,"(13, 11)",to_dropoff,1
79,3,"(14, 11)",to_dropoff,3
79,4,"(13, 11)",to_dropoff,2
80,1,"(14, 11)",to_dropoff,4
80,2,"(13, 11)",to_dropoff,1
80,3,"(14, 11)",to_dropoff,3
80,4,"(13, 11)",to_dropoff,2
81,1,"(14, 11)",to_dropoff,4
81,2,"(13, 11)",to_dropoff,1
81,3,"(14, 11)",to_dropoff,3
81,4,"(13, 11)",to_dropoff,2
82,1,"(14, 11)",to_dropoff,4
82,2,"(13, 11)",to_dropoff,1
82,3,"(14, 11)",to_dropoff,3
82,4,"(13, 11)",to_dropoff,2
83,1,"(14, 11)",to_dropoff,4
83,2,"(13, 11)",to_dropoff,1
83,3,"(14, 11)",to_dropoff,3
83,4,"(13, 11)",to_dropoff,2
84,1,"(14, 11)",to_dropoff,4
84,2,"(13, 11)",to_dropoff,1
84,3,"(14, 11)",to_dropoff,3
84,4,"(13, 11)",to_dropoff,2
85,1,"(14, 11)",to_dropoff,4
85,2,"(13, 11)",to_dropoff,1
85,3,"(14, 11)",to_dropoff,3
85,4,"(13, 11)",to_dropoff,2
86,1,"(14, 11)",to_dropoff,4
86,2,"(13, 11)",to_dropoff,1
86,3,"(14, 11)",to_dropoff,3
86,4,"(13, 11)",to_dropoff,2
87,1,"(14, 11)",to_dropoff,4
87,2,"(13, 11)",to_dropoff,1
87,3,"(14, 11)",to_dropoff,3
87,4,"(13, 11)",to_dropoff,2
88,1,"(14, 11)",to_dropoff,4
88,2,"(13, 11)",to_dropoff,1
88,3,"(14, 11)",to_dropoff,3
88,4,"(13, 11)",to_dropoff,2
89,1,"(14, 11)",to_dropoff,4
89,2,"(13, 11)",to_dropoff,1
89,3,"(14, 11)",to_dropoff,3
89,4,"(13, 11)",to_dropoff,2
90,1,"(14, 11)",to_dropoff,4
90,2,"(13, 11)",to_dropoff,1
90,3,"(14, 11)",to_dropoff,3
90,4,"(13, 11)",to_dropoff,2
91,1,"(14, 11)",to_dropoff,4
91,2,"(13, 11)",to_dropoff,1
91,3,"(14, 11)",to_dropoff,3
91,4,"(13, 11)",to_dropoff,2
92,1,"(14, 11)",to_dropoff,4
92,2,"(13, 11)",to_dropoff,1
92,3,"(14, 11)",to_dropoff,3
92,4,"(13, 11)",to_dropoff,2
93,1,"(14, 11)",to_dropoff,4
93,2,"(13, 11)",to_dropoff,1
93,3,"(14, 11)",to_dropoff,3
93,4,"(13, 11)",to_dropoff,2
94,1,"(14, 11)",to_dropoff,4
94,2,"(13, 11)",to_dropoff,1
94,3,"(14, 11)",to_dropoff,3
94,4,"(13, 11)",to_dropoff,2
95,1,"(14, 11)",to_dropoff,4
95,2,"(13, 11)",to_dropoff,1
95,3,"(14, 11)",to_dropoff,3
95,4,"(13, 11)",to_dropoff,2
96,1,"(14, 11)",to_dropoff,4
96,2,"(13, 11)",to_dropoff,1
96,3,"(14, 11)",to_dropoff,3
96,4,"(13, 11)",to_dropoff,2
97,1,"(14, 11)",to_dropoff,4
97,2,"(13, 11)",to_dropoff,1
97,3,"(14, 11)",to_dropoff,3
97,4,"(13, 11)",to_dropoff,2
98,1,"(14, 11)",to_dropoff,4
98,2,"(13, 11)",to_dropoff,1
98,3,"(14, 11)",to_dropoff,3
98,4,"(13, 11)",to_dropoff,2
99,1,"(14, 11)",to_dropoff,4
99,2,"(13, 11)",to_dropoff,1
99,3,"(14, 11)",to_dropoff,3
99,4,"(13, 11)",to_dropoff,2
100,1,"(14, 11)",to_dropoff,4
100,2,"(13, 11)",to_dropoff,1
100,3,"(14, 11)",to_dropoff,3
100,4,"(13, 11)",to_dropoff,2
101,1,"(14, 11)",to_dropoff,4
101,2,"(13, 11)",to_dropoff,1
101,3,"(14, 11)",to_dropoff,3
101,4,"(13, 11)",to_dropoff,2
102,1,"(14, 11)",to_dropoff,4
102,2,"(13, 11)",to_dropoff,1
102,3,"(14, 11)",to_dropoff,3
102,4,"(13, 11)",to_dropoff,2
103,1,"(14, 11)",to_dropoff,4
103,2,"(13, 11)",to_dropoff,1
103,3,"(14, 11)",to_dropoff,3
103,4,"(13, 11)",to_dropoff,2
104,1,"(14, 11)",to_dropoff,4
104,2,"(13, 11)",to_dropoff,1
104,3,"(14, 11)",to_dropoff,3
104,4,"(13, 11)",to_dropoff,2
105,1,"(14, 11)",to_dropoff,4
105,2,"(13, 11)",to_dropoff,1
105,3,"(14, 11)",to_dropoff,3
105,4,"(13, 11)",to_dropoff,2
106,1,"(14, 11)",to_dropoff,4
106,2,"(13, 11)",to_dropoff,1
106,3,"(14, 11)",to_dropoff,3
106,4,"(13, 11)",to_dropoff,2
107,1,"(14, 11)",to_dropoff,4
107,2,"(13, 11)",to_dropoff,1
107,3,"(14, 11)",to_dropoff,3
107,4,"(13, 11)",to_dropoff,2
108,1,"(14, 11)",to_dropoff,4
108,2,"(13, 11)",to_dropoff,1
108,3,"(14, 11)",to_dropoff,3
108,4,"(13, 11)",to_dropoff,2
109,1,"(14, 11)",to_dropoff,4
109,2,"(13, 11)",to_dropoff,1
109,3,"(14, 11)",to_dropoff,3
109,4,"(13, 11)",to_dropoff,2
110,1,"(14, 11)",to_dropoff,4
110,2,"(13, 11)",to_dropoff,1
110,3,"(14, 11)",to_dropoff,3
110,4,"(13, 11)",to_dropoff,2
111,1,"(14, 11)",to_dropoff,4
111,2,"(13, 11)",to_dropoff,1
111,3,"(14, 11)",to_dropoff,3
111,4,"(13, 11)",to_dropoff,2
112,1,"(14, 11)",to_dropoff,4
112,2,"(13, 11)",to_dropoff,1
112,3,"(14, 11)",to_dropoff,3
112,4,"(13, 11)",to_dropoff,2
113,1,"(14, 11)",to_dropoff,4
113,2,"(13, 11)",to_dropoff,1
113,3,"(14, 11)",to_dropoff,3
113,4,"(13, 11)",to_dropoff,2
114,1,"(14, 11)",to_dropoff,4
114,2,"(13, 11)",to_dropoff,1
114,3,"(14, 11)",to_dropoff,3
114,4,"(13, 11)",to_dropoff,2
115,1,"(14, 11)",to_dropoff,4
115,2,"(13, 11)",to_dropoff,1
115,3,"(14, 11)",to_dropoff,3
115,4,"(13, 11)",to_dropoff,2
116,1,"(14, 11)",to_dropoff,4
116,2,"(13, 11)",to_dropoff,1
116,3,"(14, 11)",to_dropoff,3
116,4,"(13, 11)",to_dropoff,2
117,1,"(14, 11)",to_dropoff,4
117,2,"(13, 11)",to_dropoff,1
117,3,"(14, 11)",to_dropoff,3
117,4,"(13, 11)",to_dropoff,2
118,1,"(14, 11)",to_dropoff,4
118,2,"(13, 11)",to_dropoff,1
118,3,"(14, 11)",to_dropoff,3
118,4,"(13, 11)",to_dropoff,2
119,1,"(14, 11)",to_dropoff,4
119,2,"(13, 11)",to_dropoff,1
119,3,"(14, 11)",to_dropoff,3
119,4,"(13, 11)",to_dropoff,2
120,1,"(14, 11)",to_dropoff,4
120,2,"(13, 11)",to_dropoff,1
120,3,"(14, 11)",to_dropoff,3
120,4,"(13, 11)",to_dropoff,2
121,1,"(14, 11)",to_dropoff,4
121,2,"(13, 11)",to_dropoff,1
121,3,"(14, 11)",to_dropoff,3
121,4,"(13, 11)",to_dropoff,2
122,1,"(14, 11)",to_dropoff,4
122,2,"(13, 11)",to_dropoff,1
122,3,"(14, 11)",to_dropoff,3
122,4,"(13, 11)",to_dropoff,2
123,1,"(14, 11)",to_dropoff,4
123,2,"(13, 11)",to_dropoff,1
123,3,"(14, 11)",to_dropoff,3
123,4,"(13, 11)",to_dropoff,2
124,1,"(14, 11)",to_dropoff,4
124,2,"(13, 11)",to_dropoff,1
124,3,"(14, 11)",to_dropoff,3
124,4,"(13, 11)",to_dropoff,2
125,1,"(14, 11)",to_dropoff,4
125,2,"(13, 11)",to_dropoff,1
125,3,"(14, 11)",to_dropoff,3
125,4,"(13, 11)",to_dropoff,2
126,1,"(14, 11)",to_dropoff,4
126,2,"(13, 11)",to_dropoff,1
126,3,"(14, 11)",to_dropoff,3
126,4,"(13, 11)",to_dropoff,2
127,1,"(14, 11)",to_dropoff,4
127,2,"(13, 11)",to_dropoff,1
127,3,"(14, 11)",to_dropoff,3
127,4,"(13, 11)",to_dropoff,2
128,1,"(14, 11)",to_dropoff,4
128,2,"(13, 11)",to_dropoff,1
128,3,"(14, 11)",to_dropoff,3
128,4,"(13, 11)",to_dropoff,2
129,1,"(14, 11)",to_dropoff,4
129,2,"(13, 11)",to_dropoff,1
129,3,"(14, 11)",to_dropoff,3
129,4,"(13, 11)",to_dropoff,2
130,1,"(14, 11)",to_dropoff,4
130,2,"(13, 11)",to_dropoff,1
130,3,"(14, 11)",to_dropoff,3
130,4,"(13, 11)",to_dropoff,2
131,1,"(14, 11)",to_dropoff,4
131,2,"(13, 11)",to_dropoff,1
131,3,"(14, 11)",to_dropoff,3
131,4,"(13, 11)",to_dropoff,2
132,1,"(14, 11)",to_dropoff,4
132,2,"(13, 11)",to_dropoff,1
132,3,"(14, 11)",to_dropoff,3
132,4,"(13, 11)",to_dropoff,2
133,1,"(14, 11)",to_dropoff,4
133,2,"(13, 11)",to_dropoff,1
133,3,"(14, 11)",to_dropoff,3
133,4,"(13, 11)",to_dropoff,2
134,1,"(14, 11)",to_dropoff,4
134,2,"(13, 11)",to_dropoff,1
134,3,"(14, 11)",to_dropoff,3
134,4,"(13, 11)",to_dropoff,2
135,1,"(14, 11)",to_dropoff,4
135,2,"(13, 11)",to_dropoff,1
135,3,"(14, 11)",to_dropoff,3
135,4,"(13, 11)",to_dropoff,2
136,1,"(14, 11)",to_dropoff,4
136,2,"(13, 11)",to_dropoff,1
136,3,"(14, 11)",to_dropoff,3
136,4,"(13, 11)",to_dropoff,2
137,1,"(14, 11)",to_dropoff,4
137,2,"(13, 11)",to_dropoff,1
137,3,"(14, 11)",to_dropoff,3
137,4,"(13, 11)",to_dropoff,2
138,1,"(14, 11)",to_dropoff,4
138,2,"(13, 11)",to_dropoff,1
138,3,"(14, 11)",to_dropoff,3
138,4,"(13, 11)",to_dropoff,2
139,1,"(14, 11)",to_dropoff,4
139,2,"(13, 11)",to_dropoff,1
139,3,"(14, 11)",to_dropoff,3
139,4,"(13, 11)",to_dropoff,2
140,1,"(14, 11)",to_dropoff,4
140,2,"(13, 11)",to_dropoff,1
140,3,"(14, 11)",to_dropoff,3
140,4,"(13, 11)",to_dropoff,2
141,1,"(14, 11)",to_dropoff,4
141,2,"(13, 11)",to_dropoff,1
141,3,"(14, 11)",to_dropoff,3
141,4,"(13, 11)",to_dropoff,2
142,1,"(14, 11)",to_dropoff,4
142,2,"(13, 11)",to_dropoff,1
142,3,"(14, 11)",to_dropoff,3
142,4,"(13, 11)",to_dropoff,2
143,1,"(14, 11)",to_dropoff,4
143,2,"(13, 11)",to_dropoff,1
143,3,"(14, 11)",to_dropoff,3
143,4,"(13, 11)",to_dropoff,2
144,1,"(14, 11)",to_dropoff,4
144,2,"(13, 11)",to_dropoff,1
144,3,"(14, 11)",to_dropoff,3
144,4,"(13, 11)",to_dropoff,2
145,1,"(14, 11)",to_dropoff,4
145,2,"(13, 11)",to_dropoff,1
145,3,"(14, 11)",to_dropoff,3
145,4,"(13, 11)",to_dropoff,2
146,1,"(14, 11)",to_dropoff,4
146,2,"(13, 11)",to_dropoff,1
146,3,"(14, 11)",to_dropoff,3
146,4,"(13, 11)",to_dropoff,2
147,1,"(14, 11)",to_dropoff,4
147,2,"(13, 11)",to_dropoff,1
147,3,"(14, 11)",to_dropoff,3
147,4,"(13, 11)",to_dropoff,2
148,1,"(14, 11)",to_dropoff,4
148,2,"(13, 11)",to_dropoff,1
148,3,"(14, 11)",to_dropoff,3
148,4,"(13, 11)",to_dropoff,2
149,1,"(14, 11)",to_dropoff,4
149,2,"(13, 11)",to_dropoff,1
149,3,"(14, 11)",to_dropoff,3
149,4,"(13, 11)",to_dropoff,2
150,1,"(14, 11)",to_dropoff,4
150,2,"(13, 11)",to_dropoff,1
150,3,"(14, 11)",to_dropoff,3
150,4,"(13, 11)",to_dropoff,2
151,1,"(14, 11)",to_dropoff,4
151,2,"(13, 11)",to_dropoff,1
151,3,"(14, 11)",to_dropoff,3
151,4,"(13, 11)",to_dropoff,2
152,1,"(14, 11)",to_dropoff,4
152,2,"(13, 11)",to_dropoff,1
152,3,"(14, 11)",to_dropoff,3
152,4,"(13, 11)",to_dropoff,2
153,1,"(14, 11)",to_dropoff,4
153,2,"(13, 11)",to_dropoff,1
153,3,"(14, 11)",to_dropoff,3
153,4,"(13, 11)",to_dropoff,2
154,1,"(14, 11)",to_dropoff,4
154,2,"(13, 11)",to_dropoff,1
154,3,"(14, 11)",to_dropoff,3
154,4,"(13, 11)",to_dropoff,2
155,1,"(14, 11)",to_dropoff,4
155,2,"(13, 11)",to_dropoff,1
155,3,"(14, 11)",to_dropoff,3
155,4,"(13, 11)",to_dropoff,2
156,1,"(14, 11)",to_dropoff,4
156,2,"(13, 11)",to_dropoff,1
156,3,"(14, 11)",to_dropoff,3
156,4,"(13, 11)",to_dropoff,2
157,1,"(14, 11)",to_dropoff,4
157,2,"(13, 11)",to_dropoff,1
157,3,"(14, 11)",to_dropoff,3
157,4,"(13, 11)",to_dropoff,2
158,1,"(14, 11)",to_dropoff,4
158,2,"(13, 11)",to_dropoff,1
158,3,"(14, 11)",to_dropoff,3
158,4,"(13, 11)",to_dropoff,2
159,1,"(14, 11)",to_dropoff,4
159,2,"(13, 11)",to_dropoff,1
159,3,"(14, 11)",to_dropoff,3
159,4,"(13, 11)",to_dropoff,2
160,1,"(14, 11)",to_dropoff,4
160,2,"(13, 11)",to_dropoff,1
160,3,"(14, 11)",to_dropoff,3
160,4,"(13, 11)",to_dropoff,2
161,1,"(14, 11)",to_dropoff,4
161,2,"(13, 11)",to_dropoff,1
161,3,"(14, 11)",to_dropoff,3
161,4,"(13, 11)",to_dropoff,2
162,1,"(14, 11)",to_dropoff,4
162,2,"(13, 11)",to_dropoff,1
162,3,"(14, 11)",to_dropoff,3
162,4,"(13, 11)",to_dropoff,2
163,1,"(14, 11)",to_dropoff,4
163,2,"(13, 11)",to_dropoff,1
163,3,"(14, 11)",to_dropoff,3
163,4,"(13, 11)",to_dropoff,2
164,1,"(14, 11)",to_dropoff,4
164,2,"(13, 11)",to_dropoff,1
164,3,"(14, 11)",to_dropoff,3
164,4,"(13, 11)",to_dropoff,2
165,1,"(14, 11)",to_dropoff,4
165,2,"(13, 11)",to_dropoff,1
165,3,"(14, 11)",to_dropoff,3
165,4,"(13, 11)",to_dropoff,2
166,1,"(14, 11)",to_dropoff,4
