time,robot,pos,state,carrying_task
32,2,"(10, 11)",to_dropoff,5
32,3,"(0, 5)",idle,3
32,4,"(0, 9)",idle,4
33,1,"(11, 11)",to_dropoff,1
33,2,"(10, 11)",to_dropoff,5
33,3,"(0, 5)",idle,3
33,4,"(0, 9)",idle,4
34,1,"(11, 11)",to_dropoff,1
34,2,"(10, 11)",to_dropoff,5
34,3,"(0, 5)",idle,3
34,4,"(0, 9)",idle,4
35,1,"(11, 11)",to_dropoff,1
35,2,"(10, 11)",to_dropoff,5
35,3,"(0, 5)",idle,3
35,4,"(0, 9)",idle,4
36,1,"(11, 11)",to_dropoff,1
36,2,"(10, 11)",to_dropoff,5
36,3,"(0, 5)",idle,3
36,4,"(0, 9)",idle,4
37,1,"(11, 11)",to_dropoff,1
37,2,"(10, 11)",to_dropoff,5
37,3,"(0, 5)",idle,3
37,4,"(0, 9)",idle,4
38,1,"(11, 11)",to_dropoff,1
38,2,"(10, 11)",to_dropoff,5
38,3,"(0, 5)",idle,3
38,4,"(0, 9)",idle,4
39,1,"(11, 11)",to_dropoff,1
39,2,"(10, 11)",to_dropoff,5
39,3,"(0, 5)",idle,3
39,4,"(0, 9)",idle,4
40,1,"(11, 11)",to_dropoff,1
40,2,"(10, 11)",to_dropoff,5
40,3,"(0, 5)",idle,3
40,4,"(0, 9)",idle,4
41,1,"(11, 11)",to_dropoff,1
41,2,"(10, 11)",to_dropoff,5
41,3,"(0, 5)",idle,3
41,4,"(0, 9)",idle,4
42,1,"(11, 11)",to_dropoff,1
42,2,"(10, 11)",to_dropoff,5
42,3,"(0, 5)",idle,3
42,4,"(0, 9)",idle,4
43,1,"(11, 11)",to_dropoff,1
43,2,"(10, 11)",to_dropoff,5
43,3,"(0, 5)",idle,3
43,4,"(0, 9)",idle,4
44,1,"(11, 11)",to_dropoff,1
44,2,"(10, 11)",to_dropoff,5
44,3,"(0, 5)",idle,3
44,4,"(0, 9)",idle,4
45,1,"(11, 11)",to_dropoff,1
45,2,"(10, 11)",to_dropoff,5
45,3,"(0, 5)",idle,3
45,4,"(0, 9)",idle,4
46,1,"(11, 11)",to_dropoff,1
46,2,"(10, 11)",to_dropoff,5
46,3,"(0, 5)",idle,3
46,4,"(0, 9)",idle,4
47,1,"(11, 11)",to_dropoff,1
47,2,"(10, 11)",to_dropoff,5
47,3,"(0, 5)",idle,3
47,4,"(0, 9)",idle,4
48,1,"(11, 11)",to_dropoff,1
48,2,"(10, 11)",to_dropoff,5
48,3,"(0, 5)",idle,3
48,4,"(0, 9)",idle,4
49,1,"(11, 11)",to_dropoff,1
49,2,"(10, 11)",to_dropoff,5
49,3,"(0, 5)",idle,3
49,4,"(0, 9)",idle,4
50,1,"(11, 11)",to_dropoff,1
50,2,"(10, 11)",to_dropoff,5
50,3,"(0, 5)",idle,3
50,4,"(0, 9)",idle,4
51,1,"(11, 11)",to_dropoff,1
51,2,"(10, 11)",to_dropoff,5
51,3,"(0, 5)",idle,3
51,4,"(0, 9)",idle,4
52,1,"(11, 11)",to_dropoff,1
52,2,"(10, 11)",to_dropoff,5
52,3,"(0, 5)",idle,3
52,4,"(0, 9)",idle,4
53,1,"(11, 11)",to_dropoff,1
53,2,"(10, 11)",to_dropoff,5
53,3,"(0, 5)",idle,3
53,4,"(0, 9)",idle,4
54,1,"(11, 11)",to_dropoff,1
54,2,"(10, 11)",to_dropoff,5
54,3,"(0, 5)",idle,3
54,4,"(0, 9)",idle,4
55,1,"(11, 11)",to_dropoff,1
55,2,"(10, 11)",to_dropoff,5
55,3,"(0, 5)",idle,3
55,4,"(0, 9)",idle,4
56,1,"(11, 11)",to_dropoff,1
56,2,"(10, 11)",to_dropoff,5
56,3,"(0, 5)",idle,3
56,4,"(0, 9)",idle,4
57,1,"(11, 11)",to_dropoff,1
57,2,"(10, 11)",to_dropoff,5
57,3,"(0, 5)",idle,3
57,4,"(0, 9)",idle,4
58,1,"(11, 11)",to_dropoff,1
58,2,"(10, 11)",to_dropoff,5
58,3,"(0, 5)",idle,3
58,4,"(0, 9)",idle,4
59,1,"(11, 11)",to_dropoff,1
59,2,"(10, 11)",to_dropoff,5
59,3,"(0, 5)",idle,3
59,4,"(0, 9)",idle,4
60,1,"(11, 11)",to_dropoff,1
60,2,"(10, 11)",to_dropoff,5
60,3,"(0, 5)",idle,3
60,4,"(0, 9)",idle,4
61,1,"(11, 11)",to_dropoff,1
61,2,"(10, 11)",to_dropoff,5
61,3,"(0, 5)",idle,3
61,4,"(0, 9)",idle,4
62,1,"(11, 11)",to_dropoff,1
62,2,"(10, 11)",to_dropoff,5
62,3,"(0, 5)",idle,3
62,4,"(0, 9)",idle,4
63,1,"(11, 11)",to_dropoff,1
63,2,"(10, 11)",to_dropoff,5
63,3,"(0, 5)",idle,3
63,4,"(0, 9)",idle,4
64,1,"(11, 11)",to_dropoff,1
64,2,"(10, 11)",to_dropoff,5
64,3,"(0, 5)",idle,3
64,4,"(0, 9)",idle,4
65,1,"(11, 11)",to_dropoff,1
65,2,"(10, 11)",to_dropoff,5
65,3,"(0, 5)",idle,3
65,4,"(0, 9)",idle,4
66,1,"(11, 11)",to_dropoff,1
66,2,"(10, 11)",to_dropoff,5
66,3,"(0, 5)",idle,3
66,4,"(0, 9)",idle,4
67,1,"(11, 11)",to_dropoff,1
67,2,"(10, 11)",to_dropoff,5
67,3,"(0, 5)",idle,3
67,4,"(0, 9)",idle,4
68,1,"(11, 11)",to_dropoff,1
68,2,"(10, 11)",to_dropoff,5
68,3,"(0, 5)",idle,3
68,4,"(0, 9)",idle,4
69,1,"(11, 11)",to_dropoff,1
69,2,"(10, 11)",to_dropoff,5
69,3,"(0, 5)",idle,3
69,4,"(0, 9)",idle,4
70,1,"(11, 11)",to_dropoff,1
70,2,"(10, 11)",to_dropoff,5
70,3,"(0, 5)",idle,3
70,4,"(0, 9)",idle,4
71,1,"(11, 11)",to_dropoff,1
71,2,"(10, 11)",to_dropoff,5
71,3,"(0, 5)",idle,3
71,4,"(0, 9)",idle,4
72,1,"(11, 11)",to_dropoff,1
72,2,"(10, 11)",to_dropoff,5
72,3,"(0, 5)",idle,3
72,4,"(0, 9)",idle,4
73,1,"(11, 11)",to_dropoff,1
73,2,"(10, 11)",to_dropoff,5
73,3,"(0, 5)",idle,3
73,4,"(0, 9)",idle,4
74,1,"(11, 11)",to_dropoff,1
74,2,"(10, 11)",to_dropoff,5
74,3,"(0, 5)",idle,3
74,4,"(0, 9)",idle,4
75,1,"(11, 11)",to_dropoff,1
75,2,"(10, 11)",to_dropoff,5
75,3,"(0, 5)",idle,3
75,4,"(0, 9)",idle,4
76,1,"(11, 11)",to_dropoff,1
76,2,"(10, 11)",to_dropoff,5
76,3,"(0, 5)",idle,3
76,4,"(0, 9)",idle,4
77,1,"(11, 11)",to_dropoff,1
77,2,"(10, 11)",to_dropoff,5
77,3,"(0, 5)",idle,3
77,4,"(0, 9)",idle,4
78,1,"(11, 11)",to_dropoff,1
78,2,"(10, 11)",to_dropoff,5
78,3,"(0, 5)",idle,3
78,4,"(0, 9)",idle,4
79,1,"(11, 11)",to_dropoff,1
79,2,"(10, 11)",to_dropoff,5
79,3,"(0, 5)",idle,3
79,4,"(0, 9)",idle,4
80,1,"(11, 11)",to_dropoff,1
80,2,"(10, 11)",to_dropoff,5
80,3,"(0, 5)",idle,3
80,4,"(0, 9)",idle,4
81,1,"(11, 11)",to_dropoff,1
81,2,"(10, 11)",to_dropoff,5
81,3,"(0, 5)",idle,3
81,4,"(0, 9)",idle,4
82,1,"(11, 11)",to_dropoff,1
82,2,"(10, 11)",to_dropoff,5
82,3,"(0, 5)",idle,3
82,4,"(0, 9)",idle,4
83,1,"(11, 11)",to_dropoff,1
83,2,"(10, 11)",to_dropoff,5
83,3,"(0, 5)",idle,3
83,4,"(0, 9)",idle,4
84,1,"(11, 11)",to_dropoff,1
84,2,"(10, 11)",to_dropoff,5
84,3,"(0, 5)",idle,3
84,4,"(0, 9)",idle,4
85,1,"(11, 11)",to_dropoff,1
85,2,"(10, 11)",to_dropoff,5
85,3,"(0, 5)",idle,3
85,4,"(0, 9)",idle,4
86,1,"(11, 11)",to_dropoff,1
86,2,"(10, 11)",to_dropoff,5
86,3,"(0, 5)",idle,3
86,4,"(0, 9)",idle,4
87,1,"(11, 11)",to_dropoff,1
87,2,"(10, 11)",to_dropoff,5
87,3,"(0, 5)",idle,3
87,4,"(0, 9)",idle,4
88,1,"(11, 11)",to_dropoff,1
88,2,"(10, 11)",to_dropoff,5
88,3,"(0, 5)",idle,3
88,4,"(0, 9)",idle,4
89,1,"(11, 11)",to_dropoff,1
89,2,"(10, 11)",to_dropoff,5
89,3,"(0, 5)",idle,3
89,4,"(0, 9)",idle,4
90,1,"(11, 11)",to_dropoff,1
90,2,"(10, 11)",to_dropoff,5
90,3,"(0, 5)",idle,3
90,4,"(0, 9)",idle,4
91,1,"(11, 11)",to_dropoff,1
91,2,"(10, 11)",to_dropoff,5
91,3,"(0, 5)",idle,3
91,4,"(0, 9)",idle,4
92,1,"(11, 11)",to_dropoff,1
92,2,"(10, 11)",to_dropoff,5
92,3,"(0, 5)",idle,3
92,4,"(0, 9)",idle,4
93,1,"(11, 11)",to_dropoff,1
93,2,"(10, 11)",to_dropoff,5
93,3,"(0, 5)",idle,3
93,4,"(0, 9)",idle,4
94,1,"(11, 11)",to_dropoff,1
94,2,"(10, 11)",to_dropoff,5
94,3,"(0, 5)",idle,3
94,4,"(0, 9)",idle,4
95,1,"(11, 11)",to_dropoff,1
95,2,"(10, 11)",to_dropoff,5
95,3,"(0, 5)",idle,3
95,4,"(0, 9)",idle,4
96,1,"(11, 11)",to_dropoff,1
96,2,"(10, 11)",to_dropoff,5
96,3,"(0, 5)",idle,3
96,4,"(0, 9)",idle,4
97,1,"(11, 11)",to_dropoff,1
97,2,"(10, 11)",to_dropoff,5
97,3,"(0, 5)",idle,3
97,4,"(0, 9)",idle,4
98,1,"(11, 11)",to_dropoff,1
98,2,"(10, 11)",to_dropoff,5
98,3,"(0, 5)",idle,3
98,4,"(0, 9)",idle,4
99,1,"(11, 11)",to_dropoff,1
99,2,"(10, 11)",to_dropoff,5
99,3,"(0, 5)",idle,3
99,4,"(0, 9)",idle,4
100,1,"(11, 11)",to_dropoff,1
100,2,"(10, 11)",to_dropoff,5
100,3,"(0, 5)",idle,3
100,4,"(0, 9)",idle,4
101,1,"(11, 11)",to_dropoff,1
101,2,"(10, 11)",to_dropoff,5
101,3,"(0, 5)",idle,3
101,4,"(0, 9)",idle,4
102,1,"(11, 11)",to_dropoff,1
102,2,"(10, 11)",to_dropoff,5
102,3,"(0, 5)",idle,3
102,4,"(0, 9)",idle,4
103,1,"(11, 11)",to_dropoff,1
103,2,"(10, 11)",to_dropoff,5
103,3,"(0, 5)",idle,3
103,4,"(0, 9)",idle,4
104,1,"(11, 11)",to_dropoff,1
104,2,"(10, 11)",to_dropoff,5
104,3,"(0, 5)",idle,3
104,4,"(0, 9)",idle,4
105,1,"(11, 11)",to_dropoff,1
105,2,"(10, 11)",to_dropoff,5
105,3,"(0, 5)",idle,3
105,4,"(0, 9)",idle,4
106,1,"(11, 11)",to_dropoff,1
106,2,"(10, 11)",to_dropoff,5
106,3,"(0, 5)",idle,3
106,4,"(0, 9)",idle,4
107,1,"(11, 11)",to_dropoff,1
107,2,"(10, 11)",to_dropoff,5
107,3,"(0, 5)",idle,3
107,4,"(0, 9)",idle,4
108,1,"(11, 11)",to_dropoff,1
108,2,"(10, 11)",to_dropoff,5
108,3,"(0, 5)",idle,3
108,4,"(0, 9)",idle,4
109,1,"(11, 11)",to_dropoff,1
109,2,"(10, 11)",to_dropoff,5
109,3,"(0, 5)",idle,3
109,4,"(0, 9)",idle,4
110,1,"(11, 11)",to_dropoff,1
110,2,"(10, 11)",to_dropoff,5
110,3,"(0, 5)",idle,3
110,4,"(0, 9)",idle,4
111,1,"(11, 11)",to_dropoff,1
111,2,"(10, 11)",to_dropoff,5
111,3,"(0, 5)",idle,3
111,4,"(0, 9)",idle,4
112,1,"(11, 11)",to_dropoff,1
112,2,"(10, 11)",to_dropoff,5
112,3,"(0, 5)",idle,3
112,4,"(0, 9)",idle,4
113,1,"(11, 11)",to_dropoff,1
113,2,"(10, 11)",to_dropoff,5
113,3,"(0, 5)",idle,3
113,4,"(0, 9)",idle,4
114,1,"(11, 11)",to_dropoff,1
114,2,"(10, 11)",to_dropoff,5
114,3,"(0, 5)",idle,3
114,4,"(0, 9)",idle,4
115,1,"(11, 11)",to_dropoff,1
115,2,"(10, 11)",to_dropoff,5
115,3,"(0, 5)",idle,3
115,4,"(0, 9)",idle,4
116,1,"(11, 11)",to_dropoff,1
116,2,"(10, 11)",to_dropoff,5
116,3,"(0, 5)",idle,3
116,4,"(0, 9)",idle,4
117,1,"(11, 11)",to_dropoff,1
117,2,"(10, 11)",to_dropoff,5
117,3,"(0, 5)",idle,3
117,4,"(0, 9)",idle,4
118,1,"(11, 11)",to_dropoff,1
118,2,"(10, 11)",to_dropoff,5
118,3,"(0, 5)",idle,3
118,4,"(0, 9)",idle,4
119,1,"(11, 11)",to_dropoff,1
119,2,"(10, 11)",to_dropoff,5
119,3,"(0, 5)",idle,3
119,4,"(0, 9)",idle,4
120,1,"(11, 11)",to_dropoff,1
120,2,"(10, 11)",to_dropoff,5
120,3,"(0, 5)",idle,3
120,4,"(0, 9)",idle,4
121,1,"(11, 11)",to_dropoff,1
121,2,"(10, 11)",to_dropoff,5
121,3,"(0, 5)",idle,3
121,4,"(0, 9)",idle,4
122,1,"(11, 11)",to_dropoff,1
122,2,"(10, 11)",to_dropoff,5
122,3,"(0, 5)",idle,3
122,4,"(0, 9)",idle,4
123,1,"(11, 11)",to_dropoff,1
123,2,"(10, 11)",to_dropoff,5
123,3,"(0, 5)",idle,3
123,4,"(0, 9)",idle,4
124,1,"(11, 11)",to_dropoff,1
124,2,"(10, 11)",to_dropoff,5
124,3,"(0, 5)",idle,3
124,4,"(0, 9)",idle,4
125,1,"(11, 11)",to_dropoff,1
125,2,"(10, 11)",to_dropoff,5
125,3,"(0, 5)",idle,3
125,4,"(0, 9)",idle,4
126,1,"(11, 11)",to_dropoff,1
126,2,"(10, 11)",to_dropoff,5
126,3,"(0, 5)",idle,3
126,4,"(0, 9)",idle,4
127,1,"(11, 11)",to_dropoff,1
127,2,"(10, 11)",to_dropoff,5
127,3,"(0, 5)",idle,3
127,4,"(0, 9)",idle,4
128,1,"(11, 11)",to_dropoff,1
128,2,"(10, 11)",to_dropoff,5
128,3,"(0, 5)",idle,3
128,4,"(0, 9)",idle,4
129,1,"(11, 11)",to_dropoff,1
129,2,"(10, 11)",to_dropoff,5
129,3,"(0, 5)",idle,3
129,4,"(0, 9)",idle,4
130,1,"(11, 11)",to_dropoff,1
130,2,"(10, 11)",to_dropoff,5
130,3,"(0, 5)",idle,3
130,4,"(0, 9)",idle,4
131,1,"(11, 11)",to_dropoff,1
131,2,"(10, 11)",to_dropoff,5
131,3,"(0, 5)",idle,3
131,4,"(0, 9)",idle,4
132,1,"(11, 11)",to_dropoff,1
132,2,"(10, 11)",to_dropoff,5
132,3,"(0, 5)",idle,3
132,4,"(0, 9)",idle,4
133,1,"(11, 11)",to_dropoff,1
133,2,"(10, 11)",to_dropoff,5
133,3,"(0, 5)",idle,3
133,4,"(0, 9)",idle,4
134,1,"(11, 11)",to_dropoff,1
134,2,"(10, 11)",to_dropoff,5
134,3,"(0, 5)",idle,3
134,4,"(0, 9)",idle,4
135,1,"(11, 11)",to_dropoff,1
135,2,"(10, 11)",to_dropoff,5
135,3,"(0, 5)",idle,3
135,4,"(0, 9)",idle,4
136,1,"(11, 11)",to_dropoff,1
136,2,"(10, 11)",to_dropoff,5
136,3,"(0, 5)",idle,3
136,4,"(0, 9)",idle,4
137,1,"(11, 11)",to_dropoff,1
137,2,"(10, 11)",to_dropoff,5
137,3,"(0, 5)",idle,3
137,4,"(0, 9)",idle,4
138,1,"(11, 11)",to_dropoff,1
138,2,"(10, 11)",to_dropoff,5
138,3,"(0, 5)",idle,3
138,4,"(0, 9)",idle,4
139,1,"(11, 11)",to_dropoff,1
139,2,"(10, 11)",to_dropoff,5
139,3,"(0, 5)",idle,3
139,4,"(0, 9)",idle,4
140,1,"(11, 11)",to_dropoff,1
140,2,"(10, 11)",to_dropoff,5
140,3,"(0, 5)",idle,3
140,4,"(0, 9)",idle,4
141,1,"(11, 11)",to_dropoff,1
141,2,"(10, 11)",to_dropoff,5
141,3,"(0, 5)",idle,3
141,4,"(0, 9)",idle,4
142,1,"(11, 11)",to_dropoff,1
142,2,"(10, 11)",to_dropoff,5
142,3,"(0, 5)",idle,3
142,4,"(0, 9)",idle,4
143,1,"(11, 11)",to_dropoff,1
143,2,"(10, 11)",to_dropoff,5
143,3,"(0, 5)",idle,3
143,4,"(0, 9)",idle,4
144,1,"(11, 11)",to_dropoff,1
144,2,"(10, 11)",to_dropoff,5
144,3,"(0, 5)",idle,3
144,4,"(0, 9)",idle,4
145,1,"(11, 11)",to_dropoff,1
145,2,"(10, 11)",to_dropoff,5
145,3,"(0, 5)",idle,3
145,4,"(0, 9)",idle,4
146,1,"(11, 11)",to_dropoff,1
146,2,"(10, 11)",to_dropoff,5
146,3,"(0, 5)",idle,3
146,4,"(0, 9)",idle,4
147,1,"(11, 11)",to_dropoff,1
147,2,"(10, 11)",to_dropoff,5
147,3,"(0, 5)",idle,3
147,4,"(0, 9)",idle,4
148,1,"(11, 11)",to_dropoff,1
148,2,"(10, 11)",to_dropoff,5
148,3,"(0, 5)",idle,3
148,4,"(0, 9)",idle,4
149,1,"(11, 11)",to_dropoff,1
149,2,"(10, 11)",to_dropoff,5
149,3,"(0, 5)",idle,3
149,4,"(0, 9)",idle,4
150,1,"(11, 11)",to_dropoff,1
150,2,"(10, 11)",to_dropoff,5
150,3,"(0, 5)",idle,3
150,4,"(0, 9)",idle,4
151,1,"(11, 11)",to_dropoff,1
151,2,"(10, 11)",to_dropoff,5
151,3,"(0, 5)",idle,3
151,4,"(0, 9)",idle,4
152,1,"(11, 11)",to_dropoff,1
152,2,"(10, 11)",to_dropoff,5
152,3,"(0, 5)",idle,3
152,4,"(0, 9)",idle,4
153,1,"(11, 11)",to_dropoff,1
153,2,"(10, 11)",to_dropoff,5
153,3,"(0, 5)",idle,3
153,4,"(0, 9)",idle,4
154,1,"(11, 11)",to_dropoff,1
154,2,"(10, 11)",to_dropoff,5
154,3,"(0, 5)",idle,3
154,4,"(0, 9)",idle,4
155,1,"(11, 11)",to_dropoff,1
155,2,"(10, 11)",to_dropoff,5
155,3,"(0, 5)",idle,3
155,4,"(0, 9)",idle,4
156,1,"(11, 11)",to_dropoff,1
156,2,"(10, 11)",to_dropoff,5
156,3,"(0, 5)",idle,3
156,4,"(0, 9)",idle,4
157,1,"(11, 11)",to_dropoff,1
157,2,"(10, 11)",to_dropoff,5
157,3,"(0, 5)",idle,3
157,4,"(0, 9)",idle,4
158,1,"(11, 11)",to_dropoff,1
158,2,"(10, 11)",to_dropoff,5
158,3,"(0, 5)",idle,3
158,4,"(0, 9)",idle,4
159,1,"(11, 11)",to_dropoff,1
159,2,"(10, 11)",to_dropoff,5
159,3,"(0, 5)",idle,3
159,4,"(0, 9)",idle,4
160,1,"(11, 11)",to_dropoff,1
160,2,"(10, 11)",to_dropoff,5
160,3,"(0, 5)",idle,3
160,4,"(0, 9)",idle,4
161,1,"(11, 11)",to_dropoff,1
161,2,"(10, 11)",to_dropoff,5
161,3,"(0, 5)",idle,3
161,4,"(0, 9)",idle,4
162,1,"(11, 11)",to_dropoff,1
162,2,"(10, 11)",to_dropoff,5
162,3,"(0, 5)",idle,3
162,4,"(0, 9)",idle,4
163,1,"(11, 11)",to_dropoff,1
163,2,"(10, 11)",to_dropoff,5
163,3,"(0, 5)",idle,3
163,4,"(0, 9)",idle,4
164,1,"(11, 11)",to_dropoff,1
164,2,"(10, 11)",to_dropoff,5
164,3,"(0, 5)",idle,3
164,4,"(0, 9)",idle,4
165,1,"(11, 11)",to_dropoff,1
165,2,"(10, 11)",to_dropoff,5
165,3,"(0, 5)",idle,3
165,4,"(0, 9)",idle,4
166,1,"(11, 11)",to_dropoff,1
166,2,"(10, 11)",to_dropoff,5
166,3,"(0, 5)",idle,3
166,4,"(0, 9)",idle,4
167,1,"(11, 11)",to_dropoff,1
167,2,"(10, 11)",to_dropoff,5
167,3,"(0, 5)",idle,3
167,4,"(0, 9)",idle,4
168,1,"(11, 11)",to_dropoff,1
168,2,"(10, 11)",to_dropoff,5
168,3,"(0, 5)",idle,3
168,4,"(0, 9)",idle,4
169,1,"(11, 11)",to_dropoff,1
169,2,"(10, 11)",to_dropoff,5
169,3,"(0, 5)",idle,3
169,4,"(0, 9)",idle,4
170,1,"(11, 11)",to_dropoff,1
170,2,"(10, 11)",to_dropoff,5
170,3,"(0, 5)",idle,3
170,4,"(0, 9)",idle,4
171,1,"(11, 11)",to_dropoff,1
171,2,"(10, 11)",to_dropoff,5
171,3,"(0, 5)",idle,3
171,4,"(0, 9)",idle,4
172,1,"(11, 11)",to_dropoff,1
172,2,"(10, 11)",to_dropoff,5
172,3,"(0, 5)",idle,3
172,4,"(0, 9)",idle,4
173,1,"(11, 11)",to_dropoff,1
173,2,"(10, 11)",to_dropoff,5
173,3,"(0, 5)",idle,3
173,4,"(0, 9)",idle,4
174,1,"(11, 11)",to_dropoff,1
174,2,"(10, 11)",to_dropoff,5
174,3,"(0, 5)",idle,3
174,4,"(0, 9)",idle,4
175,1,"(11, 11)",to_dropoff,1
175,2,"(10, 11)",to_dropoff,5
175,3,"(0, 5)",idle,3
175,4,"(0, 9)",idle,4
176,1,"(11, 11)",to_dropoff,1
176,2,"(10, 11)",to_dropoff,5
176,3,"(0, 5)",idle,3
176,4,"(0, 9)",idle,4
177,1,"(11, 11)",to_dropoff,1
177,2,"(10, 11)",to_dropoff,5
177,3,"(0, 5)",idle,3
177,4,"(0, 9)",idle,4
178,1,"(11, 11)",to_dropoff,1
178,2,"(10, 11)",to_dropoff,5
178,3,"(0, 5)",idle,3
178,4,"(0, 9)",idle,4
179,1,"(11, 11)",to_dropoff,1
179,2,"(10, 11)",to_dropoff,5
179,3,"(0, 5)",idle,3
179,4,"(0, 9)",idle,4
180,1,"(11, 11)",to_dropoff,1
180,2,"(10, 11)",to_dropoff,5
180,3,"(0, 5)",idle,3
180,4,"(0, 9)",idle,4
181,1,"(11, 11)",to_dropoff,1
181,2,"(10, 11)",to_dropoff,5
181,3,"(0, 5)",idle,3
181,4,"(0, 9)",idle,4
182,1,"(11, 11)",to_dropoff,1
182,2,"(10, 11)",to_dropoff,5
182,3,"(0, 5)",idle,3
182,4,"(0, 9)",idle,4
183,1,"(11, 11)",to_dropoff,1
183,2,"(10, 11)",to_dropoff,5
183,3,"(0, 5)",idle,3
