time,robot,pos,state,carrying_task
133,1,"(19, 14)",to_dropoff,1
133,2,"(19, 14)",to_dropoff,2
133,3,"(18, 14)",to_dropoff,3
133,4,"(17, 14)",to_dropoff,4
133,5,"(16, 14)",to_dropoff,5
134,1,"(19, 14)",to_dropoff,1
134,2,"(19, 14)",to_dropoff,2
134,3,"(18, 14)",to_dropoff,3
134,4,"(17, 14)",to_dropoff,4
134,5,"(16, 14)",to_dropoff,5
135,1,"(19, 14)",to_dropoff,1
135,2,"(19, 14)",to_dropoff,2
135,3,"(18, 14)",to_dropoff,3
135,4,"(17, 14)",to_dropoff,4
135,5,"(16, 14)",to_dropoff,5
136,1,"(19, 14)",to_dropoff,1
136,2,"(19, 14)",to_dropoff,2
136,3,"(18, 14)",to_dropoff,3
136,4,"(17, 14)",to_dropoff,4
136,5,"(16, 14)",to_dropoff,5
137,1,"(19, 14)",to_dropoff,1
137,2,"(19, 14)",to_dropoff,2
137,3,"(18, 14)",to_dropoff,3
137,4,"(17, 14)",to_dropoff,4
137,5,"(16, 14)",to_dropoff,5
138,1,"(19, 14)",to_dropoff,1
138,2,"(19, 14)",to_dropoff,2
138,3,"(18, 14)",to_dropoff,3
138,4,"(17, 14)",to_dropoff,4
138,5,"(16, 14)",to_dropoff,5
139,1,"(19, 14)",to_dropoff,1
139,2,"(19, 14)",to_dropoff,2
139,3,"(18, 14)",to_dropoff,3
139,4,"(17, 14)",to_dropoff,4
139,5,"(16, 14)",to_dropoff,5
140,1,"(19, 14)",to_dropoff,1
140,2,"(19, 14)",to_dropoff,2
140,3,"(18, 14)",to_dropoff,3
140,4,"(17, 14)",to_dropoff,4
140,5,"(16, 14)",to_dropoff,5
141,1,"(19, 14)",to_dropoff,1
141,2,"(19, 14)",to_dropoff,2
141,3,"(18, 14)",to_dropoff,3
141,4,"(17, 14)",to_dropoff,4
141,5,"(16, 14)",to_dropoff,5
142,1,"(19, 14)",to_dropoff,1
142,2,"(19, 14)",to_dropoff,2
142,3,"(18, 14)",to_dropoff,3
142,4,"(17, 14)",to_dropoff,4
142,5,"(16, 14)",to_dropoff,5
143,1,"(19, 14)",to_dropoff,1
143,2,"(19, 14)",to_dropoff,2
143,3,"(18, 14)",to_dropoff,3
143,4,"(17, 14)",to_dropoff,4
143,5,"(16, 14)",to_dropoff,5
144,1,"(19, 14)",to_dropoff,1
144,2,"(19, 14)",to_dropoff,2
144,3,"(18, 14)",to_dropoff,3
144,4,"(17, 14)",to_dropoff,4
144,5,"(16, 14)",to_dropoff,5
145,1,"(19, 14)",to_dropoff,1
145,2,"(19, 14)",to_dropoff,2
145,3,"(18, 14)",to_dropoff,3
145,4,"(17, 14)",to_dropoff,4
145,5,"(16, 14)",to_dropoff,5
146,1,"(19, 14)",to_dropoff,1
146,2,"(19, 14)",to_dropoff,2
146,3,"(18, 14)",to_dropoff,3
146,4,"(17, 14)",to_dropoff,4
146,5,"(16, 14)",to_dropoff,5
147,1,"(19, 14)",to_dropoff,1
147,2,"(19, 14)",to_dropoff,2
147,3,"(18, 14)",to_dropoff,3
147,4,"(17, 14)",to_dropoff,4
147,5,"(16, 14)",to_dropoff,5
148,1,"(19, 14)",to_dropoff,1
148,2,"(19, 14)",to_dropoff,2
148,3,"(18, 14)",to_dropoff,3
148,4,"(17, 14)",to_dropoff,4
148,5,"(16, 14)",to_dropoff,5
149,1,"(19, 14)",to_dropoff,1
149,2,"(19, 14)",to_dropoff,2
149,3,"(18, 14)",to_dropoff,3
149,4,"(17, 14)",to_dropoff,4
149,5,"(16, 14)",to_dropoff,5
150,1,"(19, 14)",to_dropoff,1
150,2,"(19, 14)",to_dropoff,2
150,3,"(18, 14)",to_dropoff,3
150,4,"(17, 14)",to_dropoff,4
150,5,"(16, 14)",to_dropoff,5
151,1,"(19, 14)",to_dropoff,1
151,2,"(19, 14)",to_dropoff,2
151,3,"(18, 14)",to_dropoff,3
151,4,"(17, 14)",to_dropoff,4
151,5,"(16, 14)",to_dropoff,5
152,1,"(19, 14)",to_dropoff,1
152,2,"(19, 14)",to_dropoff,2
152,3,"(18, 14)",to_dropoff,3
152,4,"(17, 14)",to_dropoff,4
152,5,"(16, 14)",to_dropoff,5
153,1,"(19, 14)",to_dropoff,1
153,2,"(19, 14)",to_dropoff,2
153,3,"(18, 14)",to_dropoff,3
153,4,"(17, 14)",to_dropoff,4
153,5,"(16, 14)",to_dropoff,5
154,1,"(19, 14)",to_dropoff,1
154,2,"(19, 14)",to_dropoff,2
154,3,"(18, 14)",to_dropoff,3
154,4,"(17, 14)",to_dropoff,4
154,5,"(16, 14)",to_dropoff,5
155,1,"(19, 14)",to_dropoff,1
155,2,"(19, 14)",to_dropoff,2
155,3,"(18, 14)",to_dropoff,3
155,4,"(17, 14)",to_dropoff,4
155,5,"(16, 14)",to_dropoff,5
156,1,"(19, 14)",to_dropoff,1
156,2,"(19, 14)",to_dropoff,2
156,3,"(18, 14)",to_dropoff,3
156,4,"(17, 14)",to_dropoff,4
156,5,"(16, 14)",to_dropoff,5
157,1,"(19, 14)",to_dropoff,1
157,2,"(19, 14)",to_dropoff,2
157,3,"(18, 14)",to_dropoff,3
157,4,"(17, 14)",to_dropoff,4
157,5,"(16, 14)",to_dropoff,5
158,1,"(19, 14)",to_dropoff,1
158,2,"(19, 14)",to_dropoff,2
158,3,"(18, 14)",to_dropoff,3
158,4,"(17, 14)",to_dropoff,4
158,5,"(16, 14)",to_dropoff,5
159,1,"(19, 14)",to_dropoff,1
159,2,"(19, 14)",to_dropoff,2
159,3,"(18, 14)",to_dropoff,3
159,4,"(17, 14)",to_dropoff,4
159,5,"(16, 14)",to_dropoff,5
160,1,"(19, 14)",to_dropoff,1
160,2,"(19, 14)",to_dropoff,2
160,3,"(18, 14)",to_dropoff,3
160,4,"(17, 14)",to_dropoff,4
160,5,"(16, 14)",to_dropoff,5
161,1,"(19, 14)",to_dropoff,1
161,2,"(19, 14)",to_dropoff,2
161,3,"(18, 14)",to_dropoff,3
161,4,"(17, 14)",to_dropoff,4
161,5,"(16, 14)",to_dropoff,5
162,1,"(19, 14)",to_dropoff,1
162,2,"(19, 14)",to_dropoff,2
162,3,"(18, 14)",to_dropoff,3
162,4,"(17, 14)",to_dropoff,4
162,5,"(16, 14)",to_dropoff,5
163,1,"(19, 14)",to_dropoff,1
163,2,"(19, 14)",to_dropoff,2
163,3,"(18, 14)",to_dropoff,3
163,4,"(17, 14)",to_dropoff,4
163,5,"(16, 14)",to_dropoff,5
164,1,"(19, 14)",to_dropoff,1
164,2,"(19, 14)",to_dropoff,2
164,3,"(18, 14)",to_dropoff,3
164,4,"(17, 14)",to_dropoff,4
164,5,"(16, 14)",to_dropoff,5
165,1,"(19, 14)",to_dropoff,1
165,2,"(19, 14)",to_dropoff,2
165,3,"(18, 14)",to_dropoff,3
165,4,"(17, 14)",to_dropoff,4
165,5,"(16, 14)",to_dropoff,5
166,1,"(19, 14)",to_dropoff,1
166,2,"(19, 14)",to_dropoff,2
166,3,"(18, 14)",to_dropoff,3
166,4,"(17, 14)",to_dropoff,4
166,5,"(16, 14)",to_dropoff,5
167,1,"(19, 14)",to_dropoff,1
167,2,"(19, 14)",to_dropoff,2
167,3,"(18, 14)",to_dropoff,3
167,4,"(17, 14)",to_dropoff,4
167,5,"(16, 14)",to_dropoff,5
168,1,"(19, 14)",to_dropoff,1
168,2,"(19, 14)",to_dropoff,2
168,3,"(18, 14)",to_dropoff,3
168,4,"(17, 14)",to_dropoff,4
168,5,"(16, 14)",to_dropoff,5
169,1,"(19, 14)",to_dropoff,1
169,2,"(19, 14)",to_dropoff,2
169,3,"(18, 14)",to_dropoff,3
169,4,"(17, 14)",to_dropoff,4
169,5,"(16, 14)",to_dropoff,5
170,1,"(19, 14)",to_dropoff,1
170,2,"(19, 14)",to_dropoff,2
170,3,"(18, 14)",to_dropoff,3
170,4,"(17, 14)",to_dropoff,4
170,5,"(16, 14)",to_dropoff,5
171,1,"(19, 14)",to_dropoff,1
171,2,"(19, 14)",to_dropoff,2
171,3,"(18, 14)",to_dropoff,3
171,4,"(17, 14)",to_dropoff,4
171,5,"(16, 14)",to_dropoff,5
172,1,"(19, 14)",to_dropoff,1
172,2,"(19, 14)",to_dropoff,2
172,3,"(18, 14)",to_dropoff,3
172,4,"(17, 14)",to_dropoff,4
172,5,"(16, 14)",to_dropoff,5
173,1,"(19, 14)",to_dropoff,1
173,2,"(19, 14)",to_dropoff,2
173,3,"(18, 14)",to_dropoff,3
173,4,"(17, 14)",to_dropoff,4
173,5,"(16, 14)",to_dropoff,5
174,1,"(19, 14)",to_dropoff,1
174,2,"(19, 14)",to_dropoff,2
174,3,"(18, 14)",to_dropoff,3
174,4,"(17, 14)",to_dropoff,4
174,5,"(16, 14)",to_dropoff,5
175,1,"(19, 14)",to_dropoff,1
175,2,"(19, 14)",to_dropoff,2
175,3,"(18, 14)",to_dropoff,3
175,4,"(17, 14)",to_dropoff,4
175,5,"(16, 14)",to_dropoff,5
176,1,"(19, 14)",to_dropoff,1
176,2,"(19, 14)",to_dropoff,2
176,3,"(18, 14)",to_dropoff,3
176,4,"(17, 14)",to_dropoff,4
176,5,"(16, 14)",to_dropoff,5
177,1,"(19, 14)",to_dropoff,1
177,2,"(19, 14)",to_dropoff,2
177,3,"(18, 14)",to_dropoff,3
177,4,"(17, 14)",to_dropoff,4
177,5,"(16, 14)",to_dropoff,5
178,1,"(19, 14)",to_dropoff,1
178,2,"(19, 14)",to_dropoff,2
178,3,"(18, 14)",to_dropoff,3
178,4,"(17, 14)",to_dropoff,4
178,5,"(16, 14)",to_dropoff,5
179,1,"(19, 14)",to_dropoff,1
179,2,"(19, 14)",to_dropoff,2
179,3,"(18, 14)",to_dropoff,3
179,4,"(17, 14)",to_dropoff,4
179,5,"(16, 14)",to_dropoff,5
180,1,"(19, 14)",to_dropoff,1
180,2,"(19, 14)",to_dropoff,2
180,3,"(18, 14)",to_dropoff,3
180,4,"(17, 14)",to_dropoff,4
180,5,"(16, 14)",to_dropoff,5
181,1,"(19, 14)",to_dropoff,1
181,2,"(19, 14)",to_dropoff,2
181,3,"(18, 14)",to_dropoff,3
181,4,"(17, 14)",to_dropoff,4
181,5,"(16, 14)",to_dropoff,5
182,1,"(19, 14)",to_dropoff,1
182,2,"(19, 14)",to_dropoff,2
182,3,"(18, 14)",to_dropoff,3
182,4,"(17, 14)",to_dropoff,4
182,5,"(16, 14)",to_dropoff,5
183,1,"(19, 14)",to_dropoff,1
183,2,"(19, 14)",to_dropoff,2
183,3,"(18, 14)",to_dropoff,3
183,4,"(17, 14)",to_dropoff,4
183,5,"(16, 14)",to_dropoff,5
184,1,"(19, 14)",to_dropoff,1
184,2,"(19, 14)",to_dropoff,2
184,3,"(18, 14)",to_dropoff,3
184,4,"(17, 14)",to_dropoff,4
184,5,"(16, 14)",to_dropoff,5
185,1,"(19, 14)",to_dropoff,1
185,2,"(19, 14)",to_dropoff,2
185,3,"(18, 14)",to_dropoff,3
185,4,"(17, 14)",to_dropoff,4
185,5,"(16, 14)",to_dropoff,5
186,1,"(19, 14)",to_dropoff,1
186,2,"(19, 14)",to_dropoff,2
186,3,"(18, 14)",to_dropoff,3
186,4,"(17, 14)",to_dropoff,4
186,5,"(16, 14)",to_dropoff,5
187,1,"(19, 14)",to_dropoff,1
187,2,"(19, 14)",to_dropoff,2
187,3,"(18, 14)",to_dropoff,3
187,4,"(17, 14)",to_dropoff,4
187,5,"(16, 14)",to_dropoff,5
188,1,"(19, 14)",to_dropoff,1
188,2,"(19, 14)",to_dropoff,2
188,3,"(18, 14)",to_dropoff,3
188,4,"(17, 14)",to_dropoff,4
188,5,"(16, 14)",to_dropoff,5
189,1,"(19, 14)",to_dropoff,1
189,2,"(19, 14)",to_dropoff,2
189,3,"(18, 14)",to_dropoff,3
189,4,"(17, 14)",to_dropoff,4
189,5,"(16, 14)",to_dropoff,5
190,1,"(19, 14)",to_dropoff,1
190,2,"(19, 14)",to_dropoff,2
190,3,"(18, 14)",to_dropoff,3
190,4,"(17, 14)",to_dropoff,4
190,5,"(16, 14)",to_dropoff,5
191,1,"(19, 14)",to_dropoff,1
191,2,"(19, 14)",to_dropoff,2
191,3,"(18, 14)",to_dropoff,3
191,4,"(17, 14)",to_dropoff,4
191,5,"(16, 14)",to_dropoff,5
192,1,"(19, 14)",to_dropoff,1
192,2,"(19, 14)",to_dropoff,2
192,3,"(18, 14)",to_dropoff,3
192,4,"(17, 14)",to_dropoff,4
192,5,"(16, 14)",to_dropoff,5
193,1,"(19, 14)",to_dropoff,1
193,2,"(19, 14)",to_dropoff,2
193,3,"(18, 14)",to_dropoff,3
193,4,"(17, 14)",to_dropoff,4
193,5,"(16, 14)",to_dropoff,5
194,1,"(19, 14)",to_dropoff,1
194,2,"(19, 14)",to_dropoff,2
194,3,"(18, 14)",to_dropoff,3
194,4,"(17, 14)",to_dropoff,4
194,5,"(16, 14)",to_dropoff,5
195,1,"(19, 14)",to_dropoff,1
195,2,"(19, 14)",to_dropoff,2
195,3,"(18, 14)",to_dropoff,3
195,4,"(17, 14)",to_dropoff,4
195,5,"(16, 14)",to_dropoff,5
196,1,"(19, 14)",to_dropoff,1
196,2,"(19, 14)",to_dropoff,2
196,3,"(18, 14)",to_dropoff,3
196,4,"(17, 14)",to_dropoff,4
196,5,"(16, 14)",to_dropoff,5
197,1,"(19, 14)",to_dropoff,1
197,2,"(19, 14)",to_dropoff,2
197,3,"(18, 14)",to_dropoff,3
197,4,"(17, 14)",to_dropoff,4
197,5,"(16, 14)",to_dropoff,5
198,1,"(19, 14)",to_dropoff,1
198,2,"(19, 14)",to_dropoff,2
198,3,"(18, 14)",to_dropoff,3
198,4,"(17, 14)",to_dropoff,4
198,5,"(16, 14)",to_dropoff,5
199,1,"(19, 14)",to_dropoff,1
199,2,"(19, 14)",to_dropoff,2
199,3,"(18, 14)",to_dropoff,3
199,4,"(17, 14)",to_dropoff,4
199,5,"(16, 14)",to_dropoff,5
